月度标识,地区代码,地区名称,Category,本月进口金额
2015-04-01,304,德国,总值,7714414
2015-04-01,704,欧洲联盟,总值,18318566
2015-04-01,113,伊朗,总值,1748856
2015-04-01,302,丹麦,总值,377388
2015-04-01,127,巴基斯坦,总值,207185
2015-04-01,328,罗马尼亚,总值,105023
2015-04-01,330,瑞典,总值,540077
2015-04-01,307,意大利,总值,1396368
2015-04-01,309,荷兰,总值,721903
2015-04-01,137,土耳其,总值,211751
2015-04-01,143,台湾省,总值,11769859
2015-04-01,116,日本,总值,13117374
2015-04-01,412,智利,总值,1727789
2015-04-01,122,马来西亚,总值,4434423
2015-04-01,126,阿曼,总值,949879
2015-04-01,145,哈萨克斯坦,总值,592765
2015-04-01,111,印度,总值,1230117
2015-04-01,331,瑞士,总值,3022066
2015-04-01,318,芬兰,总值,338934
2015-05-01,402,阿根廷,总值,215477
2015-05-01,126,阿曼,总值,913875
2015-05-01,315,奥地利,总值,423200
2015-05-01,601,澳大利亚,总值,5320263
2015-05-01,138,阿拉伯联合酋长国,总值,714249
2015-05-01,121,澳门,总值,11863
2015-05-01,116,日本,总值,10881932
2015-05-01,129,菲律宾,总值,1532926
2015-05-01,122,马来西亚,总值,4316441
2015-05-01,609,新西兰,总值,641846
2015-05-01,133,韩国,总值,13585527
2015-05-01,412,智利,总值,1449558
2015-05-01,136,泰国,总值,2877711
2015-05-01,304,德国,总值,6936671
2015-05-01,330,瑞典,总值,530027
2015-05-01,131,沙特阿拉伯,总值,2127294
2015-05-01,501,加拿大,总值,2281286
2015-05-01,347,乌克兰,总值,280972
2015-05-01,110,香港,总值,723853
2015-05-01,303,英国,总值,1579147
2015-05-01,141,越南,总值,1811426
2015-05-01,318,芬兰,总值,338071
2015-05-01,127,巴基斯坦,总值,192293
2015-05-01,106,缅甸,总值,252046
2015-05-01,301,比利时,总值,569401
2015-05-01,145,哈萨克斯坦,总值,633492
2015-05-01,137,土耳其,总值,204305
2015-05-01,244,南非,总值,2104392
2015-05-01,111,印度,总值,1098734
2015-05-01,307,意大利,总值,1374681
2015-05-01,344,俄罗斯联邦,总值,3087261
2015-05-01,704,欧洲联盟,总值,16473440
2015-05-01,331,瑞士,总值,3396696
2015-05-01,312,西班牙,总值,460114
2015-05-01,112,印度尼西亚,总值,1607605
2015-05-01,113,伊朗,总值,1445824
2015-05-01,302,丹麦,总值,335950
2015-05-01,305,法国,总值,1637853
2015-05-01,143,台湾省,总值,11925634
2015-05-01,328,罗马尼亚,总值,92313
2015-05-01,132,新加坡,总值,2270081
2015-05-01,410,巴西,总值,3955085
2015-05-01,502,美国,总值,11608431
2015-05-01,309,荷兰,总值,643756
2015-06-01,121,澳门,总值,15443
2015-06-01,302,丹麦,总值,355140
2015-06-01,112,印度尼西亚,总值,1590049
2015-06-01,410,巴西,总值,5211935
2015-06-01,143,台湾省,总值,12888463
2015-06-01,347,乌克兰,总值,397447
2015-06-01,113,伊朗,总值,1667352
2015-06-01,111,印度,总值,1047390
2015-06-01,136,泰国,总值,3211468
2015-06-01,301,比利时,总值,592555
2015-06-01,116,日本,总值,12469366
2015-06-01,126,阿曼,总值,1252008
2015-06-01,402,阿根廷,总值,701727
2015-06-01,127,巴基斯坦,总值,212931
2015-06-01,704,欧洲联盟,总值,18503868
2015-06-01,312,西班牙,总值,515879
2015-06-01,315,奥地利,总值,418970
2015-06-01,141,越南,总值,2301417
2015-06-01,309,荷兰,总值,739698
2015-06-01,303,英国,总值,1982867
2015-06-01,304,德国,总值,7695333
2015-06-01,609,新西兰,总值,518979
2015-06-01,330,瑞典,总值,601471
2015-06-01,502,美国,总值,12390635
2015-06-01,122,马来西亚,总值,5233236
2015-06-01,328,罗马尼亚,总值,108008
2015-06-01,601,澳大利亚,总值,5801725
2015-06-01,133,韩国,总值,13941383
2015-06-01,129,菲律宾,总值,1550472
2015-06-01,412,智利,总值,1357854
2015-06-01,305,法国,总值,2213753
2015-06-01,318,芬兰,总值,312278
2015-06-01,307,意大利,总值,1428216
2015-06-01,501,加拿大,总值,2516937
2015-06-01,331,瑞士,总值,2495958
2015-06-01,145,哈萨克斯坦,总值,457199
2015-06-01,344,俄罗斯联邦,总值,3188430
2015-06-01,131,沙特阿拉伯,总值,3324362
2015-06-01,106,缅甸,总值,569511
2015-06-01,132,新加坡,总值,2852947
2015-06-01,138,阿拉伯联合酋长国,总值,800515
2015-06-01,244,南非,总值,2168305
2015-06-01,110,香港,总值,974062
2015-06-01,137,土耳其,总值,250530
2015-07-01,121,澳门,总值,16088
2015-07-01,143,台湾省,总值,12590056
2015-07-01,112,印度尼西亚,总值,2083412
2015-07-01,328,罗马尼亚,总值,130645
2015-07-01,312,西班牙,总值,532829
2015-07-01,126,阿曼,总值,1675062
2015-07-01,129,菲律宾,总值,1863249
2015-07-01,137,土耳其,总值,339651
2015-07-01,601,澳大利亚,总值,7702549
2015-07-01,303,英国,总值,1917610
2015-07-01,138,阿拉伯联合酋长国,总值,888689
2015-07-01,330,瑞典,总值,624252
2015-07-01,318,芬兰,总值,317684
2015-07-01,501,加拿大,总值,2432351
2015-07-01,244,南非,总值,2393524
2015-07-01,609,新西兰,总值,597932
2015-07-01,133,韩国,总值,14519799
2015-07-01,302,丹麦,总值,413742
2015-07-01,131,沙特阿拉伯,总值,2825073
2015-07-01,127,巴基斯坦,总值,213018
2015-07-01,106,缅甸,总值,650224
2015-07-01,309,荷兰,总值,1008610
2015-07-01,141,越南,总值,1985605
2015-07-01,412,智利,总值,1384339
2015-07-01,136,泰国,总值,3575439
2015-07-01,410,巴西,总值,5341992
2015-07-01,304,德国,总值,8001540
2015-07-01,704,欧洲联盟,总值,19745942
2015-07-01,301,比利时,总值,659444
2015-07-01,113,伊朗,总值,1634778
2015-07-01,331,瑞士,总值,1995239
2015-07-01,307,意大利,总值,1670411
2015-07-01,110,香港,总值,1180536
2015-07-01,344,俄罗斯联邦,总值,3284784
2015-07-01,132,新加坡,总值,2462216
2015-07-01,145,哈萨克斯坦,总值,470178
2015-07-01,122,马来西亚,总值,4444545
2015-07-01,502,美国,总值,12699625
2015-07-01,315,奥地利,总值,419351
2015-07-01,305,法国,总值,2429985
2015-07-01,347,乌克兰,总值,463863
2015-07-01,116,日本,总值,12687087
2015-07-01,111,印度,总值,1052415
2015-07-01,402,阿根廷,总值,1193043
2015-08-01,126,阿曼,总值,1276227
2015-08-01,402,阿根廷,总值,917170
2015-08-01,138,阿拉伯联合酋长国,总值,843782
2015-08-01,106,缅甸,总值,324028
2015-08-01,116,日本,总值,11462367
2015-08-01,244,南非,总值,2749848
2015-08-01,122,马来西亚,总值,4527342
2015-08-01,330,瑞典,总值,521192
2015-08-01,113,伊朗,总值,1350855
2015-08-01,121,澳门,总值,14623
2015-08-01,328,罗马尼亚,总值,117276
2015-08-01,129,菲律宾,总值,1639458
2015-08-01,344,俄罗斯联邦,总值,2499375
2015-08-01,137,土耳其,总值,298463
2015-08-01,304,德国,总值,7414593
2015-08-01,315,奥地利,总值,419171
2015-08-01,127,巴基斯坦,总值,186651
2015-08-01,301,比利时,总值,519569
2015-08-01,136,泰国,总值,3419744
2015-08-01,412,智利,总值,1461698
2015-08-01,309,荷兰,总值,647946
2015-08-01,141,越南,总值,2064651
2015-08-01,609,新西兰,总值,476253
2015-08-01,307,意大利,总值,1399588
2015-08-01,132,新加坡,总值,2102741
2015-08-01,318,芬兰,总值,279017
2015-08-01,145,哈萨克斯坦,总值,484332
2015-08-01,143,台湾省,总值,11477930
2015-08-01,112,印度尼西亚,总值,1450223
2015-08-01,312,西班牙,总值,436924
2015-08-01,111,印度,总值,894853
2015-08-01,704,欧洲联盟,总值,16744726
2015-08-01,110,香港,总值,1124560
2015-08-01,131,沙特阿拉伯,总值,2523887
2015-08-01,305,法国,总值,1712957
2015-08-01,502,美国,总值,11413552
2015-08-01,601,澳大利亚,总值,5829961
2015-08-01,347,乌克兰,总值,274328
2015-08-01,331,瑞士,总值,2327343
2015-08-01,133,韩国,总值,13853748
2015-08-01,302,丹麦,总值,329040
2015-08-01,501,加拿大,总值,2228262
2015-08-01,303,英国,总值,1425630
2015-08-01,410,巴西,总值,4422445
2015-09-01,315,奥地利,总值,425445
2015-09-01,402,阿根廷,总值,911900
2015-09-01,132,新加坡,总值,2396294
2015-09-01,137,土耳其,总值,272006
2015-09-01,309,荷兰,总值,734653
2015-09-01,347,乌克兰,总值,338624
2015-09-01,502,美国,总值,12623480
2015-09-01,141,越南,总值,2161452
2015-09-01,305,法国,总值,2707850
2015-09-01,111,印度,总值,1185472
2015-09-01,609,新西兰,总值,486800
2015-09-01,302,丹麦,总值,307569
2015-09-01,116,日本,总值,12582408
2015-09-01,318,芬兰,总值,274908
2015-09-01,138,阿拉伯联合酋长国,总值,863927
2015-09-01,328,罗马尼亚,总值,109737
2015-09-01,307,意大利,总值,1414961
2015-09-01,126,阿曼,总值,1432775
2015-09-01,122,马来西亚,总值,4585613
2015-09-01,131,沙特阿拉伯,总值,2389645
2015-09-01,330,瑞典,总值,447311
2015-09-01,303,英国,总值,1539616
2015-09-01,129,菲律宾,总值,1736614
2015-09-01,121,澳门,总值,12202
2015-09-01,312,西班牙,总值,490559
2015-09-01,601,澳大利亚,总值,6126287
2015-09-01,113,伊朗,总值,1038341
2015-09-01,133,韩国,总值,15742955
2015-09-01,136,泰国,总值,3286520
2015-09-01,501,加拿大,总值,2433484
2015-09-01,304,德国,总值,7578610
2015-09-01,331,瑞士,总值,3936658
2015-09-01,301,比利时,总值,503652
2015-09-01,106,缅甸,总值,261172
2015-09-01,127,巴基斯坦,总值,191883
2015-09-01,145,哈萨克斯坦,总值,405099
2015-09-01,412,智利,总值,1396697
2015-09-01,110,香港,总值,972632
2015-09-01,410,巴西,总值,4553528
2015-09-01,704,欧洲联盟,总值,18004331
2015-09-01,344,俄罗斯联邦,总值,2639893
2015-09-01,112,印度尼西亚,总值,1885616
2015-09-01,244,南非,总值,2707199
2015-09-01,143,台湾省,总值,12256903
2015-10-01,402,阿根廷,总值,327639
2015-10-01,133,韩国,总值,327639
2015-10-01,347,乌克兰,总值,327639
2015-10-01,127,巴基斯坦,总值,327639
2015-10-01,129,菲律宾,总值,327639
2015-10-01,145,哈萨克斯坦,总值,327639
2015-10-01,318,芬兰,总值,327639
2015-10-01,330,瑞典,总值,327639
2015-10-01,138,阿拉伯联合酋长国,总值,327639
2015-10-01,704,欧洲联盟,总值,327639
2015-10-01,304,德国,总值,327639
2015-10-01,106,缅甸,总值,327639
2015-10-01,315,奥地利,总值,327639
2015-10-01,301,比利时,总值,327639
2015-10-01,113,伊朗,总值,327639
2015-10-01,137,土耳其,总值,327639
2015-10-01,136,泰国,总值,327639
2015-10-01,132,新加坡,总值,327639
2015-10-01,331,瑞士,总值,327639
2015-10-01,609,新西兰,总值,327639
2015-10-01,111,印度,总值,327639
2015-10-01,410,巴西,总值,327639
2015-10-01,112,印度尼西亚,总值,327639
2015-10-01,412,智利,总值,327639
2015-10-01,244,南非,总值,327639
2015-10-01,126,阿曼,总值,327639
2015-10-01,328,罗马尼亚,总值,327639
2015-10-01,501,加拿大,总值,327639
2015-10-01,309,荷兰,总值,327639
2015-10-01,116,日本,总值,327639
2015-10-01,307,意大利,总值,327639
2015-10-01,122,马来西亚,总值,327639
2015-10-01,305,法国,总值,327639
2015-10-01,141,越南,总值,327639
2015-10-01,131,沙特阿拉伯,总值,327639
2015-10-01,303,英国,总值,327639
2015-10-01,344,俄罗斯联邦,总值,327639
2015-10-01,502,美国,总值,327639
2015-10-01,601,澳大利亚,总值,327639
2015-10-01,302,丹麦,总值,327639
2015-10-01,121,澳门,总值,327639
2015-10-01,143,台湾省,总值,327639
2015-10-01,110,香港,总值,327639
2015-10-01,312,西班牙,总值,327639
2015-11-01,328,罗马尼亚,总值,91788
2015-11-01,113,伊朗,总值,1066086
2015-11-01,137,土耳其,总值,215180
2015-11-01,309,荷兰,总值,760714
2015-11-01,331,瑞士,总值,3602243
2015-11-01,502,美国,总值,12260104
2015-11-01,307,意大利,总值,1407125
2015-11-01,132,新加坡,总值,2147249
2015-11-01,129,菲律宾,总值,1608323
2015-11-01,145,哈萨克斯坦,总值,537132
2015-11-01,344,俄罗斯联邦,总值,2694210
2015-11-01,131,沙特阿拉伯,总值,1911591
2015-11-01,402,阿根廷,总值,411918
2015-11-01,501,加拿大,总值,2078378
2015-11-01,601,澳大利亚,总值,5918833
2015-11-01,110,香港,总值,1953622
2015-11-01,330,瑞典,总值,517484
2015-11-01,412,智利,总值,1567499
2015-11-01,112,印度尼西亚,总值,1686411
2015-11-01,301,比利时,总值,524742
2015-11-01,133,韩国,总值,16256095
2015-11-01,106,缅甸,总值,803310
2015-11-01,244,南非,总值,3584735
2015-11-01,126,阿曼,总值,1065729
2015-11-01,347,乌克兰,总值,172985
2015-11-01,305,法国,总值,2213408
2015-11-01,122,马来西亚,总值,4275328
2015-11-01,136,泰国,总值,3096945
2015-11-01,141,越南,总值,2326034
2015-11-01,302,丹麦,总值,378450
2015-11-01,111,印度,总值,1027090
2015-11-01,609,新西兰,总值,472806
2015-11-01,303,英国,总值,1247381
2015-11-01,304,德国,总值,6641181
2015-11-01,143,台湾省,总值,13360971
2015-11-01,315,奥地利,总值,377652
2015-11-01,127,巴基斯坦,总值,189062
2015-11-01,116,日本,总值,11654822
2015-11-01,121,澳门,总值,12326
2015-11-01,138,阿拉伯联合酋长国,总值,1112576
2015-11-01,312,西班牙,总值,433401
2015-11-01,704,欧洲联盟,总值,16549693
2015-11-01,410,巴西,总值,3420948
2015-11-01,318,芬兰,总值,248517
2015-12-01,305,法国,总值,2499987
2015-12-01,601,澳大利亚,总值,6159398
2015-12-01,131,沙特阿拉伯,总值,2136157
2015-12-01,609,新西兰,总值,486827
2015-12-01,307,意大利,总值,1628810
2015-12-01,303,英国,总值,1891476
2015-12-01,318,芬兰,总值,267688
2015-12-01,122,马来西亚,总值,5383119
2015-12-01,410,巴西,总值,3523565
2015-12-01,133,韩国,总值,16444354
2015-12-01,501,加拿大,总值,2586470
2015-12-01,347,乌克兰,总值,209835
2015-12-01,344,俄罗斯联邦,总值,3049903
2015-12-01,328,罗马尼亚,总值,127754
2015-12-01,502,美国,总值,15847139
2015-12-01,141,越南,总值,2554338
2015-12-01,331,瑞士,总值,7058418
2015-12-01,138,阿拉伯联合酋长国,总值,1113366
2015-12-01,312,西班牙,总值,565152
2015-12-01,330,瑞典,总值,554208
2015-12-01,304,德国,总值,7837328
2015-12-01,136,泰国,总值,3542208
2015-12-01,315,奥地利,总值,439444
2015-12-01,113,伊朗,总值,1132661
2015-12-01,126,阿曼,总值,1096156
2015-12-01,301,比利时,总值,565947
2015-12-01,145,哈萨克斯坦,总值,504154
2015-12-01,111,印度,总值,1245897
2015-12-01,121,澳门,总值,18194
2015-12-01,704,欧洲联盟,总值,19543638
2015-12-01,302,丹麦,总值,296069
2015-12-01,143,台湾省,总值,14443509
2015-12-01,402,阿根廷,总值,478276
2015-12-01,244,南非,总值,3970284
2015-12-01,132,新加坡,总值,2211001
2015-12-01,116,日本,总值,13532214
2015-12-01,127,巴基斯坦,总值,213362
2015-12-01,412,智利,总值,1736756
2015-12-01,110,香港,总值,2163195
2015-12-01,137,土耳其,总值,219842
2015-12-01,106,缅甸,总值,1006411
2015-12-01,112,印度尼西亚,总值,1925524
2015-12-01,309,荷兰,总值,830472
2015-12-01,129,菲律宾,总值,1714577
2016-01-01,116,日本,总值,9192191
2016-01-01,704,欧洲联盟,总值,15281924
2016-01-01,126,阿曼,总值,836960
2016-01-01,112,印度尼西亚,总值,1410132
2016-01-01,501,加拿大,总值,1608623
2016-01-01,122,马来西亚,总值,3279548
2016-01-01,132,新加坡,总值,1766544
2016-01-01,127,巴基斯坦,总值,154597
2016-01-01,131,沙特阿拉伯,总值,1757793
2016-01-01,309,荷兰,总值,761036
2016-01-01,129,菲律宾,总值,1179808
2016-01-01,331,瑞士,总值,2507214
2016-01-01,312,西班牙,总值,445261
2016-01-01,307,意大利,总值,1211243
2016-01-01,318,芬兰,总值,252140
2016-01-01,133,韩国,总值,12357472
2016-01-01,402,阿根廷,总值,229317
2016-01-01,410,巴西,总值,2737058
2016-01-01,143,台湾省,总值,9776022
2016-01-01,106,缅甸,总值,323339
2016-01-01,113,伊朗,总值,765258
2016-01-01,609,新西兰,总值,818825
2016-01-01,304,德国,总值,6203455
2016-01-01,141,越南,总值,2948669
2016-01-01,111,印度,总值,947486
2016-01-01,301,比利时,总值,498386
2016-01-01,601,澳大利亚,总值,4628252
2016-01-01,110,香港,总值,1363037
2016-01-01,330,瑞典,总值,466731
2016-01-01,137,土耳其,总值,232174
2016-01-01,303,英国,总值,1332671
2016-01-01,244,南非,总值,1804833
2016-01-01,347,乌克兰,总值,160201
2016-01-01,328,罗马尼亚,总值,93986
2016-01-01,502,美国,总值,10060332
2016-01-01,305,法国,总值,1762832
2016-01-01,121,澳门,总值,16285
2016-01-01,138,阿拉伯联合酋长国,总值,833915
2016-01-01,344,俄罗斯联邦,总值,2280724
2016-01-01,136,泰国,总值,2666630
2016-01-01,302,丹麦,总值,357873
2016-01-01,315,奥地利,总值,378422
2016-01-01,145,哈萨克斯坦,总值,265968
2016-01-01,412,智利,总值,1716465
2016-02-01,601,澳大利亚,总值,3752380
2016-02-01,318,芬兰,总值,218293
2016-02-01,502,美国,总值,8185443
2016-02-01,307,意大利,总值,946759
2016-02-01,121,澳门,总值,7591
2016-02-01,138,阿拉伯联合酋长国,总值,730680
2016-02-01,112,印度尼西亚,总值,1177685
2016-02-01,244,南非,总值,988132
2016-02-01,410,巴西,总值,2002734
2016-02-01,113,伊朗,总值,792662
2016-02-01,501,加拿大,总值,1293173
2016-02-01,315,奥地利,总值,238655
2016-02-01,331,瑞士,总值,1793665
2016-02-01,328,罗马尼亚,总值,80781
2016-02-01,122,马来西亚,总值,2896118
2016-02-01,111,印度,总值,710361
2016-02-01,141,越南,总值,1734632
2016-02-01,303,英国,总值,1102284
2016-02-01,302,丹麦,总值,217156
2016-02-01,412,智利,总值,1357420
2016-02-01,110,香港,总值,877967
2016-02-01,704,欧洲联盟,总值,12293783
2016-02-01,137,土耳其,总值,198673
2016-02-01,132,新加坡,总值,1451108
2016-02-01,347,乌克兰,总值,148840
2016-02-01,143,台湾省,总值,7564448
2016-02-01,304,德国,总值,4938736
2016-02-01,127,巴基斯坦,总值,119144
2016-02-01,126,阿曼,总值,954255
2016-02-01,129,菲律宾,总值,1047660
2016-02-01,344,俄罗斯联邦,总值,1988958
2016-02-01,305,法国,总值,1547779
2016-02-01,116,日本,总值,8873916
2016-02-01,133,韩国,总值,10352107
2016-02-01,145,哈萨克斯坦,总值,283186
2016-02-01,330,瑞典,总值,393961
2016-02-01,312,西班牙,总值,379223
2016-02-01,106,缅甸,总值,242861
2016-02-01,136,泰国,总值,2191216
2016-02-01,402,阿根廷,总值,72829
2016-02-01,309,荷兰,总值,551625
2016-02-01,131,沙特阿拉伯,总值,1686683
2016-02-01,609,新西兰,总值,452769
2016-02-01,301,比利时,总值,392280
2016-03-01,609,新西兰,总值,644828
2016-03-01,131,沙特阿拉伯,总值,1653171
2016-03-01,328,罗马尼亚,总值,112118
2016-03-01,126,阿曼,总值,598638
2016-03-01,301,比利时,总值,750953
2016-03-01,127,巴基斯坦,总值,175395
2016-03-01,141,越南,总值,2871008
2016-03-01,305,法国,总值,2174513
2016-03-01,111,印度,总值,1157863
2016-03-01,244,南非,总值,1771416
2016-03-01,116,日本,总值,12438409
2016-03-01,704,欧洲联盟,总值,19253706
2016-03-01,112,印度尼西亚,总值,1747823
2016-03-01,145,哈萨克斯坦,总值,300070
2016-03-01,303,英国,总值,1890905
2016-03-01,501,加拿大,总值,1585768
2016-03-01,347,乌克兰,总值,247748
2016-03-01,331,瑞士,总值,3064519
2016-03-01,122,马来西亚,总值,4159795
2016-03-01,309,荷兰,总值,1074912
2016-03-01,138,阿拉伯联合酋长国,总值,741503
2016-03-01,312,西班牙,总值,522731
2016-03-01,410,巴西,总值,2617334
2016-03-01,302,丹麦,总值,376080
2016-03-01,330,瑞典,总值,499027
2016-03-01,136,泰国,总值,2924769
2016-03-01,315,奥地利,总值,452268
2016-03-01,402,阿根廷,总值,105679
2016-03-01,133,韩国,总值,13283682
2016-03-01,137,土耳其,总值,226876
2016-03-01,304,德国,总值,7853420
2016-03-01,113,伊朗,总值,1119487
2016-03-01,106,缅甸,总值,385343
2016-03-01,143,台湾省,总值,11053667
2016-03-01,132,新加坡,总值,1896797
2016-03-01,502,美国,总值,12837762
2016-03-01,121,澳门,总值,14699
2016-03-01,344,俄罗斯联邦,总值,2781915
2016-03-01,129,菲律宾,总值,1301964
2016-03-01,307,意大利,总值,1397374
2016-03-01,318,芬兰,总值,272209
2016-03-01,601,澳大利亚,总值,5017098
2016-03-01,110,香港,总值,1590321
2016-03-01,412,智利,总值,1613860
2016-04-01,138,阿拉伯联合酋长国,总值,714086
2016-04-01,412,智利,总值,1677886
2016-04-01,704,欧洲联盟,总值,17367021
2016-04-01,112,印度尼西亚,总值,1641738
2016-04-01,303,英国,总值,1349418
2016-04-01,402,阿根廷,总值,124909
2016-04-01,331,瑞士,总值,1193424
2016-04-01,502,美国,总值,11399639
2016-04-01,307,意大利,总值,1297973
2016-04-01,301,比利时,总值,616482
2016-04-01,127,巴基斯坦,总值,153558
2016-04-01,347,乌克兰,总值,432666
2016-04-01,609,新西兰,总值,594294
2016-04-01,344,俄罗斯联邦,总值,2890521
2016-04-01,330,瑞典,总值,478323
2016-04-01,129,菲律宾,总值,1335648
2016-04-01,116,日本,总值,12237168
2016-04-01,110,香港,总值,2057936
2016-04-01,121,澳门,总值,13438
2016-04-01,244,南非,总值,1496817
2016-04-01,113,伊朗,总值,1179439
2016-04-01,601,澳大利亚,总值,5271318
2016-04-01,133,韩国,总值,12459737
2016-04-01,501,加拿大,总值,1427968
2016-04-01,315,奥地利,总值,420958
2016-04-01,309,荷兰,总值,825961
2016-04-01,132,新加坡,总值,2017456
2016-04-01,304,德国,总值,7577452
2016-04-01,137,土耳其,总值,170937
2016-04-01,141,越南,总值,2775276
2016-04-01,145,哈萨克斯坦,总值,508843
2016-04-01,302,丹麦,总值,362663
2016-04-01,131,沙特阿拉伯,总值,1808747
2016-04-01,312,西班牙,总值,490362
2016-04-01,410,巴西,总值,4025570
2016-04-01,143,台湾省,总值,11211339
2016-04-01,318,芬兰,总值,332848
2016-04-01,328,罗马尼亚,总值,103267
2016-04-01,136,泰国,总值,2768963
2016-04-01,305,法国,总值,1943709
2016-04-01,126,阿曼,总值,865333
2016-04-01,111,印度,总值,1015152
2016-04-01,122,马来西亚,总值,3865006
2016-04-01,106,缅甸,总值,310162
2016-05-01,309,荷兰,总值,952893
2016-05-01,301,比利时,总值,654082
2016-05-01,111,印度,总值,952078
2016-05-01,127,巴基斯坦,总值,177653
2016-05-01,106,缅甸,总值,304626
2016-05-01,305,法国,总值,1692626
2016-05-01,132,新加坡,总值,2565071
2016-05-01,110,香港,总值,2480191
2016-05-01,131,沙特阿拉伯,总值,1897348
2016-05-01,609,新西兰,总值,633915
2016-05-01,302,丹麦,总值,471658
2016-05-01,244,南非,总值,1573911
2016-05-01,126,阿曼,总值,905587
2016-05-01,112,印度尼西亚,总值,1588299
2016-05-01,121,澳门,总值,14099
2016-05-01,113,伊朗,总值,1330660
2016-05-01,412,智利,总值,1679995
2016-05-01,138,阿拉伯联合酋长国,总值,688542
2016-05-01,143,台湾省,总值,11192047
2016-05-01,328,罗马尼亚,总值,114403
2016-05-01,331,瑞士,总值,2806725
2016-05-01,133,韩国,总值,12698409
2016-05-01,137,土耳其,总值,199312
2016-05-01,307,意大利,总值,1429039
2016-05-01,136,泰国,总值,2829016
2016-05-01,116,日本,总值,11318043
2016-05-01,330,瑞典,总值,618050
2016-05-01,601,澳大利亚,总值,6023669
2016-05-01,344,俄罗斯联邦,总值,2983456
2016-05-01,304,德国,总值,7642958
2016-05-01,312,西班牙,总值,536193
2016-05-01,347,乌克兰,总值,416296
2016-05-01,502,美国,总值,10405660
2016-05-01,315,奥地利,总值,444585
2016-05-01,141,越南,总值,2782524
2016-05-01,303,英国,总值,1817885
2016-05-01,122,马来西亚,总值,3737796
2016-05-01,145,哈萨克斯坦,总值,408786
2016-05-01,129,菲律宾,总值,1410775
2016-05-01,704,欧洲联盟,总值,18265366
2016-05-01,402,阿根廷,总值,187788
2016-05-01,318,芬兰,总值,282465
2016-05-01,501,加拿大,总值,1679048
2016-05-01,410,巴西,总值,5020485
2016-06-01,328,罗马尼亚,总值,142359
2016-06-01,402,阿根廷,总值,382022
2016-06-01,301,比利时,总值,592241
2016-06-01,307,意大利,总值,1452389
2016-06-01,145,哈萨克斯坦,总值,476363
2016-06-01,113,伊朗,总值,1529326
2016-06-01,244,南非,总值,1778567
2016-06-01,303,英国,总值,1520348
2016-06-01,112,印度尼西亚,总值,1778567
2016-06-01,110,香港,总值,1663663
2016-06-01,309,荷兰,总值,751556
2016-06-01,331,瑞士,总值,2528114
2016-06-01,111,印度,总值,998595
2016-06-01,312,西班牙,总值,564418
2016-06-01,141,越南,总值,2799346
2016-06-01,121,澳门,总值,11577
2016-06-01,132,新加坡,总值,2072821
2016-06-01,133,韩国,总值,13349862
2016-06-01,106,缅甸,总值,312637
2016-06-01,116,日本,总值,12466140
2016-06-01,122,马来西亚,总值,4154626
2016-06-01,302,丹麦,总值,350627
2016-06-01,704,欧洲联盟,总值,17859544
2016-06-01,131,沙特阿拉伯,总值,2096160
2016-06-01,129,菲律宾,总值,1431610
2016-06-01,410,巴西,总值,5049900
2016-06-01,609,新西兰,总值,593955
2016-06-01,501,加拿大,总值,1394094
2016-06-01,138,阿拉伯联合酋长国,总值,819447
2016-06-01,344,俄罗斯联邦,总值,2658966
2016-06-01,318,芬兰,总值,325529
2016-06-01,502,美国,总值,10848887
2016-06-01,137,土耳其,总值,241105
2016-06-01,305,法国,总值,1988903
2016-06-01,136,泰国,总值,2819117
2016-06-01,315,奥地利,总值,467308
2016-06-01,330,瑞典,总值,536041
2016-06-01,347,乌克兰,总值,161026
2016-06-01,127,巴基斯坦,总值,154688
2016-06-01,126,阿曼,总值,1043215
2016-06-01,143,台湾省,总值,11387746
2016-06-01,601,澳大利亚,总值,5849082
2016-06-01,412,智利,总值,1451806
2016-06-01,304,德国,总值,7463954
2016-07-01,129,菲律宾,总值,1468772
2016-07-01,131,沙特阿拉伯,总值,2081321
2016-07-01,143,台湾省,总值,11477852
2016-07-01,132,新加坡,总值,2308272
2016-07-01,133,韩国,总值,12760150
2016-07-01,111,印度,总值,844852
2016-07-01,127,巴基斯坦,总值,131287
2016-07-01,112,印度尼西亚,总值,1566807
2016-07-01,113,伊朗,总值,1249650
2016-07-01,116,日本,总值,12105161
2016-07-01,704,欧洲联盟,总值,18163275
2016-07-01,121,澳门,总值,10741
2016-07-01,110,香港,总值,2628845
2016-07-01,137,土耳其,总值,241863
2016-07-01,106,缅甸,总值,300600
2016-07-01,138,阿拉伯联合酋长国,总值,899488
2016-07-01,145,哈萨克斯坦,总值,399661
2016-07-01,244,南非,总值,1653805
2016-07-01,136,泰国,总值,2804002
2016-07-01,126,阿曼,总值,891685
2016-07-01,141,越南,总值,2809873
2016-07-01,122,马来西亚,总值,3639055
2016-07-01,344,俄罗斯联邦,总值,2366317
2016-07-01,318,芬兰,总值,341641
2016-07-01,315,奥地利,总值,455301
2016-07-01,304,德国,总值,7463646
2016-07-01,328,罗马尼亚,总值,123838
2016-07-01,347,乌克兰,总值,105660
2016-07-01,502,美国,总值,9748243
2016-07-01,305,法国,总值,1928655
2016-07-01,609,新西兰,总值,605473
2016-07-01,303,英国,总值,1816267
2016-07-01,601,澳大利亚,总值,6001099
