月度标识,地区代码,地区名称,Category,本月出口金额
2012/2/1,116,日本,总值,10426811
2012/2/1,330,瑞典,总值,328470
2012/2/1,331,瑞士,总值,208006
2012/2/1,131,沙特阿拉伯,总值,805932
2012/2/1,136,泰国,总值,1889630
2012/2/1,137,土耳其,总值,935632
2012/2/1,347,乌克兰,总值,310688
2012/2/1,312,西班牙,总值,838684
2012/2/1,110,香港,总值,18498155
2012/2/1,132,新加坡,总值,2161580
2012/2/1,609,新西兰,总值,177440
2012/2/1,307,意大利,总值,1461718
2012/2/1,111,印度,总值,2647977
2012/2/1,112,印度尼西亚,总值,1632913
2012/2/1,303,英国,总值,2269122
2012/2/1,141,越南,总值,1866498
2012/2/1,412,智利,总值,560041
2012/2/1,106,缅甸,总值,389638
2012/2/1,344,俄罗斯联邦,总值,2190359
2012/2/1,309,荷兰,总值,3629791
2012/2/1,113,伊朗,总值,844106
2012/2/1,121,澳门,总值,170036
2012/2/1,502,美国,总值,19359425
2012/2/1,143,台湾省,总值,2269425
2012/3/1,402,阿根廷,总值,433459
2012/3/1,138,阿拉伯联合酋长国,总值,2341749
2012/3/1,315,奥地利,总值,153301
2012/3/1,601,澳大利亚,总值,2987751
2012/3/1,127,巴基斯坦,总值,810424
2012/3/1,410,巴西,总值,2918620
2012/3/1,301,比利时,总值,1386598
2012/3/1,302,丹麦,总值,677885
2012/3/1,304,德国,总值,5877486
2012/3/1,305,法国,总值,2274587
2012/3/1,129,菲律宾,总值,1515158
2012/3/1,318,芬兰,总值,737612
2012/3/1,145,哈萨克斯坦,总值,718539
2012/3/1,133,韩国,总值,7687872
2012/3/1,501,加拿大,总值,2342410
2012/3/1,328,罗马尼亚,总值,231963
2012/3/1,122,马来西亚,总值,2701229
2012/3/1,244,南非,总值,1118514
2012/3/1,704,欧洲联盟,总值,27603603
2012/3/1,116,日本,总值,13577196
2012/3/1,330,瑞典,总值,510621
2012/3/1,331,瑞士,总值,273428
2012/3/1,131,沙特阿拉伯,总值,1362827
2012/3/1,136,泰国,总值,2671351
2012/3/1,137,土耳其,总值,1269245
2012/3/1,347,乌克兰,总值,599883
2012/3/1,312,西班牙,总值,1428265
2012/3/1,110,香港,总值,25074910
2012/3/1,132,新加坡,总值,3134333
2012/3/1,609,新西兰,总值,323900
2012/3/1,307,意大利,总值,2199336
2012/3/1,111,印度,总值,4058041
2012/3/1,112,印度尼西亚,总值,2937527
2012/3/1,303,英国,总值,3536219
2012/3/1,141,越南,总值,2912487
2012/3/1,412,智利,总值,943021
2012/3/1,309,荷兰,总值,4828772
2012/3/1,143,台湾省,总值,3034644
2012/3/1,113,伊朗,总值,623374
2012/3/1,121,澳门,总值,213807
2012/3/1,106,缅甸,总值,602441
2012/3/1,502,美国,总值,28622200
2012/3/1,344,俄罗斯联邦,总值,3264732
2012/4/1,402,阿根廷,总值,502969
2012/4/1,138,阿拉伯联合酋长国,总值,2352999
2012/4/1,315,奥地利,总值,153996
2012/4/1,601,澳大利亚,总值,2955839
2012/4/1,127,巴基斯坦,总值,718507
2012/4/1,410,巴西,总值,2508303
2012/4/1,301,比利时,总值,1536809
2012/4/1,302,丹麦,总值,473107
2012/4/1,304,德国,总值,5723163
2012/4/1,305,法国,总值,2278861
2012/4/1,129,菲律宾,总值,1391894
2012/4/1,318,芬兰,总值,618826
2012/4/1,145,哈萨克斯坦,总值,821057
2012/4/1,133,韩国,总值,7225059
2012/4/1,501,加拿大,总值,2205609
2012/4/1,328,罗马尼亚,总值,233422
2012/4/1,122,马来西亚,总值,2806236
2012/4/1,244,南非,总值,1149050
2012/4/1,704,欧洲联盟,总值,27645068
2012/4/1,116,日本,总值,12778860
2012/4/1,330,瑞典,总值,503999
2012/4/1,331,瑞士,总值,260866
2012/4/1,131,沙特阿拉伯,总值,1539513
2012/4/1,136,泰国,总值,2518584
2012/4/1,137,土耳其,总值,1391240
2012/4/1,347,乌克兰,总值,546361
2012/4/1,312,西班牙,总值,1480581
2012/4/1,110,香港,总值,25119904
2012/4/1,132,新加坡,总值,3078274
2012/4/1,609,新西兰,总值,309891
2012/4/1,307,意大利,总值,2274492
2012/4/1,111,印度,总值,3916968
2012/4/1,112,印度尼西亚,总值,2651228
2012/4/1,303,英国,总值,3678946
2012/4/1,141,越南,总值,2499232
2012/4/1,412,智利,总值,984529
2012/4/1,106,缅甸,总值,416888
2012/4/1,143,台湾省,总值,2853341
2012/4/1,344,俄罗斯联邦,总值,3330797
2012/4/1,121,澳门,总值,201845
2012/4/1,502,美国,总值,28138183
2012/4/1,113,伊朗,总值,672684
2012/4/1,309,荷兰,总值,4909804
2012/5/1,402,阿根廷,总值,677006
2012/5/1,138,阿拉伯联合酋长国,总值,2899193
2012/5/1,315,奥地利,总值,174591
2012/5/1,601,澳大利亚,总值,3148726
2012/5/1,127,巴基斯坦,总值,846115
2012/5/1,410,巴西,总值,2838778
2012/5/1,301,比利时,总值,1579472
2012/5/1,302,丹麦,总值,515631
2012/5/1,304,德国,总值,6345734
2012/5/1,305,法国,总值,2472474
2012/5/1,129,菲律宾,总值,1573451
2012/5/1,318,芬兰,总值,696040
2012/5/1,145,哈萨克斯坦,总值,744056
2012/5/1,133,韩国,总值,7933267
2012/5/1,501,加拿大,总值,2413277
2012/5/1,328,罗马尼亚,总值,258255
2012/5/1,122,马来西亚,总值,3635045
2012/5/1,244,南非,总值,1180441
2012/5/1,704,欧洲联盟,总值,30285025
2012/5/1,116,日本,总值,12426612
2012/5/1,330,瑞典,总值,546133
2012/5/1,331,瑞士,总值,306662
2012/5/1,131,沙特阿拉伯,总值,1909404
2012/5/1,136,泰国,总值,2744349
2012/5/1,137,土耳其,总值,1491832
2012/5/1,347,乌克兰,总值,731018
2012/5/1,312,西班牙,总值,1726099
2012/5/1,110,香港,总值,25969954
2012/5/1,132,新加坡,总值,3574295
2012/5/1,609,新西兰,总值,356227
2012/5/1,307,意大利,总值,2429670
2012/5/1,111,印度,总值,4362921
2012/5/1,112,印度尼西亚,总值,3278579
2012/5/1,303,英国,总值,4056912
2012/5/1,141,越南,总值,2994044
2012/5/1,412,智利,总值,1054862
2012/5/1,143,台湾省,总值,3060900
2012/5/1,344,俄罗斯联邦,总值,3773410
2012/5/1,113,伊朗,总值,919618
2012/5/1,106,缅甸,总值,517796
2012/5/1,121,澳门,总值,229319
2012/5/1,502,美国,总值,31777465
2012/5/1,309,荷兰,总值,5314842
2012/6/1,402,阿根廷,总值,676290
2012/6/1,138,阿拉伯联合酋长国,总值,2867719
2012/6/1,315,奥地利,总值,184187
2012/6/1,601,澳大利亚,总值,3158594
2012/6/1,127,巴基斯坦,总值,753898
2012/6/1,410,巴西,总值,2958504
2012/6/1,301,比利时,总值,1587523
2012/6/1,302,丹麦,总值,568455
2012/6/1,304,德国,总值,6057988
2012/6/1,305,法国,总值,2419590
2012/6/1,129,菲律宾,总值,1363955
2012/6/1,318,芬兰,总值,751832
2012/6/1,145,哈萨克斯坦,总值,844963
2012/6/1,133,韩国,总值,7365772
2012/6/1,501,加拿大,总值,2464805
2012/6/1,328,罗马尼亚,总值,239050
2012/6/1,122,马来西亚,总值,3278471
2012/6/1,244,南非,总值,1309891
2012/6/1,704,欧洲联盟,总值,29961779
2012/6/1,116,日本,总值,12212868
2012/6/1,330,瑞典,总值,616799
2012/6/1,331,瑞士,总值,370902
2012/6/1,131,沙特阿拉伯,总值,2087105
2012/6/1,136,泰国,总值,2732397
2012/6/1,137,土耳其,总值,1376294
2012/6/1,347,乌克兰,总值,759395
2012/6/1,312,西班牙,总值,1712049
2012/6/1,110,香港,总值,27653300
2012/6/1,132,新加坡,总值,3571211
2012/6/1,609,新西兰,总值,313440
2012/6/1,307,意大利,总值,2537314
2012/6/1,111,印度,总值,3985943
2012/6/1,112,印度尼西亚,总值,3252690
2012/6/1,303,英国,总值,4027787
2012/6/1,141,越南,总值,2641935
2012/6/1,412,智利,总值,1224093
2012/6/1,344,俄罗斯联邦,总值,4028405
2012/6/1,121,澳门,总值,228742
2012/6/1,106,缅甸,总值,428972
2012/6/1,113,伊朗,总值,1001749
2012/6/1,502,美国,总值,30967531
2012/6/1,143,台湾省,总值,3217999
2012/6/1,309,荷兰,总值,5116371
2012/7/1,402,阿根廷,总值,692598
2012/7/1,138,阿拉伯联合酋长国,总值,2668673
2012/7/1,315,奥地利,总值,183384
2012/7/1,601,澳大利亚,总值,3221733
2012/7/1,127,巴基斯坦,总值,770404
2012/7/1,410,巴西,总值,3112400
2012/7/1,301,比利时,总值,1453379
2012/7/1,302,丹麦,总值,691485
2012/7/1,304,德国,总值,6206519
2012/7/1,305,法国,总值,2266949
2012/7/1,129,菲律宾,总值,1438743
2012/7/1,318,芬兰,总值,652579
2012/7/1,145,哈萨克斯坦,总值,1055156
2012/7/1,133,韩国,总值,6882026
2012/7/1,501,加拿大,总值,2559489
2012/7/1,328,罗马尼亚,总值,239992
2012/7/1,122,马来西亚,总值,3114632
2012/7/1,244,南非,总值,1322977
2012/7/1,704,欧洲联盟,总值,29369217
2012/7/1,116,日本,总值,12657148
2012/7/1,330,瑞典,总值,635616
2012/7/1,331,瑞士,总值,336842
2012/7/1,131,沙特阿拉伯,总值,1838389
2012/7/1,136,泰国,总值,2640278
2012/7/1,137,土耳其,总值,1290587
2012/7/1,347,乌克兰,总值,665058
2012/7/1,312,西班牙,总值,1676715
2012/7/1,110,香港,总值,27247430
2012/7/1,132,新加坡,总值,3222329
2012/7/1,609,新西兰,总值,354004
2012/7/1,307,意大利,总值,2014539
2012/7/1,111,印度,总值,3903660
2012/7/1,112,印度尼西亚,总值,3190682
2012/7/1,303,英国,总值,4144955
2012/7/1,141,越南,总值,2465553
2012/7/1,412,智利,总值,1230837
2012/7/1,143,台湾省,总值,2975831
2012/7/1,106,缅甸,总值,422002
2012/7/1,502,美国,总值,30127293
2012/7/1,113,伊朗,总值,1002348
2012/7/1,121,澳门,总值,190221
2012/7/1,344,俄罗斯联邦,总值,4215269
2012/7/1,309,荷兰,总值,5133292
2012/8/1,402,阿根廷,总值,776470
2012/8/1,138,阿拉伯联合酋长国,总值,2496206
2012/8/1,315,奥地利,总值,196155
2012/8/1,601,澳大利亚,总值,3123481
2012/8/1,127,巴基斯坦,总值,786663
2012/8/1,410,巴西,总值,2908718
2012/8/1,301,比利时,总值,1421293
2012/8/1,302,丹麦,总值,609214
2012/8/1,304,德国,总值,6323729
2012/8/1,305,法国,总值,2280815
2012/8/1,129,菲律宾,总值,1384913
2012/8/1,318,芬兰,总值,606650
2012/8/1,145,哈萨克斯坦,总值,1050267
2012/8/1,133,韩国,总值,7354228
2012/8/1,501,加拿大,总值,2580387
2012/8/1,328,罗马尼亚,总值,236481
2012/8/1,122,马来西亚,总值,2947426
2012/8/1,244,南非,总值,1297246
2012/8/1,704,欧洲联盟,总值,29835975
2012/8/1,116,日本,总值,12339447
2012/8/1,330,瑞典,总值,615296
2012/8/1,331,瑞士,总值,308978
2012/8/1,131,沙特阿拉伯,总值,1643630
2012/8/1,136,泰国,总值,2621315
2012/8/1,137,土耳其,总值,1306204
2012/8/1,347,乌克兰,总值,695810
2012/8/1,312,西班牙,总值,1667384
2012/8/1,110,香港,总值,28311531
2012/8/1,132,新加坡,总值,3315041
2012/8/1,609,新西兰,总值,320832
2012/8/1,307,意大利,总值,2291332
2012/8/1,111,印度,总值,4400698
2012/8/1,112,印度尼西亚,总值,2295396
2012/8/1,303,英国,总值,4356536
2012/8/1,141,越南,总值,2566844
2012/8/1,412,智利,总值,1179953
2012/8/1,309,荷兰,总值,4977776
2012/8/1,344,俄罗斯联邦,总值,4259144
2012/8/1,113,伊朗,总值,1173428
2012/8/1,121,澳门,总值,259407
2012/8/1,143,台湾省,总值,2833351
2012/8/1,502,美国,总值,30980077
2012/8/1,106,缅甸,总值,367899
2012/9/1,402,阿根廷,总值,804006
2012/9/1,138,阿拉伯联合酋长国,总值,2619957
2012/9/1,315,奥地利,总值,181834
2012/9/1,601,澳大利亚,总值,3602472
2012/9/1,127,巴基斯坦,总值,789720
2012/9/1,410,巴西,总值,3294558
2012/9/1,301,比利时,总值,1317521
2012/9/1,302,丹麦,总值,517258
2012/9/1,304,德国,总值,5702590
2012/9/1,305,法国,总值,2277158
2012/9/1,129,菲律宾,总值,1422657
2012/9/1,318,芬兰,总值,560726
2012/9/1,145,哈萨克斯坦,总值,1145300
2012/9/1,133,韩国,总值,7975560
2012/9/1,501,加拿大,总值,2603092
2012/9/1,328,罗马尼亚,总值,253551
2012/9/1,122,马来西亚,总值,3212994
2012/9/1,244,南非,总值,1608073
2012/9/1,704,欧洲联盟,总值,28229396
2012/9/1,116,日本,总值,13906165
2012/9/1,330,瑞典,总值,551097
2012/9/1,331,瑞士,总值,294680
2012/9/1,131,沙特阿拉伯,总值,1808009
2012/9/1,136,泰国,总值,2929688
2012/9/1,137,土耳其,总值,1236843
2012/9/1,347,乌克兰,总值,688618
2012/9/1,312,西班牙,总值,1497749
2012/9/1,110,香港,总值,29266325
2012/9/1,132,新加坡,总值,4046629
2012/9/1,609,新西兰,总值,368049
2012/9/1,307,意大利,总值,2045852
2012/9/1,111,印度,总值,4515958
2012/9/1,112,印度尼西亚,总值,3063036
2012/9/1,303,英国,总值,4403388
2012/9/1,141,越南,总值,2872010
2012/9/1,412,智利,总值,1300356
2012/9/1,143,台湾省,总值,3437578
2012/9/1,344,俄罗斯联邦,总值,4323556
2012/9/1,121,澳门,总值,247563
2012/9/1,106,缅甸,总值,406575
2012/9/1,309,荷兰,总值,4759017
2012/9/1,502,美国,总值,31768233
2012/9/1,113,伊朗,总值,1165962
2012/10/1,110,香港,总值,28446388
2012/10/1,111,印度,总值,3858897
2012/10/1,112,印度尼西亚,总值,2950049
2012/10/1,116,日本,总值,12780855
2012/10/1,122,马来西亚,总值,3281181
2012/10/1,127,巴基斯坦,总值,778254
2012/10/1,129,菲律宾,总值,1490842
2012/10/1,131,沙特阿拉伯,总值,1324351
2012/10/1,132,新加坡,总值,4139658
2012/10/1,133,韩国,总值,7293164
2012/10/1,136,泰国,总值,2531246
2012/10/1,137,土耳其,总值,1263633
2012/10/1,138,阿拉伯联合酋长国,总值,2403530
2012/10/1,141,越南,总值,4035319
2012/10/1,145,哈萨克斯坦,总值,965233
2012/10/1,244,南非,总值,1541645
2012/10/1,704,欧洲联盟,总值,26425112
2012/10/1,301,比利时,总值,1105632
2012/10/1,302,丹麦,总值,449345
2012/10/1,303,英国,总值,4117434
2012/10/1,304,德国,总值,5572790
2012/10/1,305,法国,总值,2015763
2012/10/1,307,意大利,总值,1766438
2012/10/1,312,西班牙,总值,1334999
2012/10/1,315,奥地利,总值,155367
2012/10/1,318,芬兰,总值,509909
2012/10/1,609,新西兰,总值,321824
2012/10/1,328,罗马尼亚,总值,240868
2012/10/1,330,瑞典,总值,503953
2012/10/1,331,瑞士,总值,257427
2012/10/1,347,乌克兰,总值,593982
2012/10/1,402,阿根廷,总值,724173
2012/10/1,410,巴西,总值,2633952
2012/10/1,412,智利,总值,1060626
2012/10/1,501,加拿大,总值,2344666
2012/10/1,601,澳大利亚,总值,3691669
2012/10/1,502,美国,总值,31170036
2012/10/1,121,澳门,总值,214178
2012/10/1,309,荷兰,总值,4804895
2012/10/1,344,俄罗斯联邦,总值,3825676
2012/10/1,113,伊朗,总值,1095786
2012/10/1,106,缅甸,总值,450797
2012/10/1,143,台湾省,总值,3168274
2012/11/1,110,香港,总值,33319359
2012/11/1,111,印度,总值,4105327
2012/11/1,112,印度尼西亚,总值,3092319
2012/11/1,116,日本,总值,13627289
2012/11/1,122,马来西亚,总值,3444154
2012/11/1,127,巴基斯坦,总值,796838
2012/11/1,129,菲律宾,总值,1577882
2012/11/1,131,沙特阿拉伯,总值,1233543
2012/11/1,132,新加坡,总值,3634306
2012/11/1,133,韩国,总值,6927270
2012/11/1,136,泰国,总值,2872413
2012/11/1,137,土耳其,总值,1220977
2012/11/1,138,阿拉伯联合酋长国,总值,2234499
2012/11/1,141,越南,总值,3656391
2012/11/1,145,哈萨克斯坦,总值,1289247
2012/11/1,244,南非,总值,1275796
2012/11/1,704,欧洲联盟,总值,25427184
2012/11/1,301,比利时,总值,1132219
2012/11/1,302,丹麦,总值,440882
2012/11/1,303,英国,总值,3384256
2012/11/1,304,德国,总值,5174571
2012/11/1,305,法国,总值,1935472
2012/11/1,307,意大利,总值,1783598
2012/11/1,312,西班牙,总值,1248731
2012/11/1,315,奥地利,总值,168612
2012/11/1,318,芬兰,总值,415820
2012/11/1,609,新西兰,总值,334277
2012/11/1,328,罗马尼亚,总值,220898
2012/11/1,330,瑞典,总值,481597
2012/11/1,331,瑞士,总值,272474
2012/11/1,347,乌克兰,总值,580874
2012/11/1,402,阿根廷,总值,737244
2012/11/1,410,巴西,总值,2712010
2012/11/1,412,智利,总值,934223
2012/11/1,501,加拿大,总值,2402814
2012/11/1,601,澳大利亚,总值,3808426
2012/11/1,344,俄罗斯联邦,总值,3633979
2012/11/1,113,伊朗,总值,846224
2012/11/1,309,荷兰,总值,5005162
2012/11/1,106,缅甸,总值,603029
2012/11/1,502,美国,总值,30127947
2012/11/1,121,澳门,总值,258392
2012/11/1,143,台湾省,总值,3667854
2012/12/1,110,香港,总值,37663303
2012/12/1,111,印度,总值,4255309
2012/12/1,112,印度尼西亚,总值,3448609
2012/12/1,116,日本,总值,12776064
2012/12/1,122,马来西亚,总值,4265709
2012/12/1,127,巴基斯坦,总值,1005353
2012/12/1,129,菲律宾,总值,1476870
2012/12/1,131,沙特阿拉伯,总值,1636226
2012/12/1,132,新加坡,总值,4190563
2012/12/1,133,韩国,总值,7141527
2012/12/1,136,泰国,总值,2913262
2012/12/1,137,土耳其,总值,1478139
2012/12/1,138,阿拉伯联合酋长国,总值,2989478
2012/12/1,141,越南,总值,3765183
2012/12/1,145,哈萨克斯坦,总值,1162787
2012/12/1,244,南非,总值,1793833
2012/12/1,704,欧洲联盟,总值,31744065
2012/12/1,301,比利时,总值,1663662
2012/12/1,302,丹麦,总值,589758
2012/12/1,303,英国,总值,4647771
2012/12/1,304,德国,总值,6231527
2012/12/1,305,法国,总值,2567757
2012/12/1,307,意大利,总值,2418651
2012/12/1,312,西班牙,总值,1888319
2012/12/1,315,奥地利,总值,186183
2012/12/1,318,芬兰,总值,597194
2012/12/1,609,新西兰,总值,341039
2012/12/1,328,罗马尼亚,总值,226870
2012/12/1,330,瑞典,总值,570444
2012/12/1,331,瑞士,总值,307318
2012/12/1,347,乌克兰,总值,552073
2012/12/1,402,阿根廷,总值,859549
2012/12/1,410,巴西,总值,3239163
2012/12/1,412,智利,总值,1152237
2012/12/1,501,加拿大,总值,2550053
2012/12/1,601,澳大利亚,总值,3153409
2012/12/1,309,荷兰,总值,5900135
2012/12/1,121,澳门,总值,313022
2012/12/1,113,伊朗,总值,1179088
2012/12/1,143,台湾省,总值,4199186
2012/12/1,502,美国,总值,32361925
2012/12/1,344,俄罗斯联邦,总值,4029239
2012/12/1,106,缅甸,总值,641049
2013/1/1,302,丹麦,总值,540200
2013/1/1,303,英国,总值,4061246
2013/1/1,304,德国,总值,5796477
2013/1/1,305,法国,总值,2355134
2013/1/1,307,意大利,总值,2368528
2013/1/1,312,西班牙,总值,1603022
2013/1/1,315,奥地利,总值,179615
2013/1/1,318,芬兰,总值,589450
2013/1/1,609,新西兰,总值,339606
2013/1/1,328,罗马尼亚,总值,228313
2013/1/1,330,瑞典,总值,624420
2013/1/1,331,瑞士,总值,296215
2013/1/1,347,乌克兰,总值,904653
2013/1/1,402,阿根廷,总值,757525
2013/1/1,410,巴西,总值,2797961
2013/1/1,412,智利,总值,1154138
2013/1/1,501,加拿大,总值,2488983
2013/1/1,601,澳大利亚,总值,3133455
2013/1/1,110,香港,总值,32164379
2013/1/1,111,印度,总值,3762905
2013/1/1,112,印度尼西亚,总值,3062962
2013/1/1,116,日本,总值,12968896
2013/1/1,122,马来西亚,总值,4221531
2013/1/1,127,巴基斯坦,总值,827705
2013/1/1,129,菲律宾,总值,1543009
2013/1/1,131,沙特阿拉伯,总值,1671390
2013/1/1,132,新加坡,总值,4118983
2013/1/1,133,韩国,总值,8549500
2013/1/1,136,泰国,总值,2632041
2013/1/1,137,土耳其,总值,1427467
2013/1/1,138,阿拉伯联合酋长国,总值,2892232
2013/1/1,141,越南,总值,3446980
2013/1/1,145,哈萨克斯坦,总值,989842
2013/1/1,244,南非,总值,1681470
2013/1/1,704,欧洲联盟,总值,29704575
2013/1/1,301,比利时,总值,1349156
2013/1/1,502,美国,总值,30459411
2013/1/1,106,缅甸,总值,547563
2013/1/1,121,澳门,总值,304838
2013/1/1,309,荷兰,总值,5366538
2013/1/1,126,阿曼,总值,117616
2013/1/1,113,伊朗,总值,945265
2013/1/1,344,俄罗斯联邦,总值,4029105
2013/1/1,143,台湾省,总值,3159254
2013/2/1,110,香港,总值,25074149
2013/2/1,111,印度,总值,3151610
2013/2/1,112,印度尼西亚,总值,2297363
2013/2/1,116,日本,总值,9748483
2013/2/1,122,马来西亚,总值,2902208
2013/2/1,127,巴基斯坦,总值,636982
2013/2/1,129,菲律宾,总值,1027138
2013/2/1,131,沙特阿拉伯,总值,1269437
2013/2/1,132,新加坡,总值,2757210
2013/2/1,133,韩国,总值,5797897
2013/2/1,136,泰国,总值,2058973
2013/2/1,137,土耳其,总值,1234468
2013/2/1,138,阿拉伯联合酋长国,总值,1982552
2013/2/1,141,越南,总值,2045547
2013/2/1,145,哈萨克斯坦,总值,794140
2013/2/1,244,南非,总值,1119270
2013/2/1,704,欧洲联盟,总值,22552422
2013/2/1,301,比利时,总值,1068157
2013/2/1,302,丹麦,总值,373375
2013/2/1,303,英国,总值,3016502
2013/2/1,304,德国,总值,4289486
2013/2/1,305,法国,总值,1750581
2013/2/1,307,意大利,总值,1783994
2013/2/1,312,西班牙,总值,1266445
2013/2/1,315,奥地利,总值,134429
2013/2/1,318,芬兰,总值,401162
2013/2/1,609,新西兰,总值,243283
2013/2/1,328,罗马尼亚,总值,193548
2013/2/1,330,瑞典,总值,405684
2013/2/1,331,瑞士,总值,230005
2013/2/1,347,乌克兰,总值,592804
2013/2/1,402,阿根廷,总值,715204
2013/2/1,410,巴西,总值,2376074
2013/2/1,412,智利,总值,871137
2013/2/1,501,加拿大,总值,1772918
2013/2/1,601,澳大利亚,总值,2323988
2013/2/1,121,澳门,总值,156357
2013/2/1,502,美国,总值,22395300
2013/2/1,309,荷兰,总值,4361015
2013/2/1,126,阿曼,总值,93956
2013/2/1,344,俄罗斯联邦,总值,3060670
2013/2/1,113,伊朗,总值,586670
2013/2/1,106,缅甸,总值,379783
2013/2/1,143,台湾省,总值,2177903
2013/3/1,110,香港,总值,48371437
2013/3/1,111,印度,总值,3857334
2013/3/1,112,印度尼西亚,总值,2879455
2013/3/1,116,日本,总值,12217956
2013/3/1,122,马来西亚,总值,3385171
2013/3/1,127,巴基斯坦,总值,746267
2013/3/1,129,菲律宾,总值,1445783
2013/3/1,131,沙特阿拉伯,总值,1351447
2013/3/1,132,新加坡,总值,3529911
2013/3/1,133,韩国,总值,7469757
2013/3/1,136,泰国,总值,2693846
2013/3/1,137,土耳其,总值,1339984
2013/3/1,138,阿拉伯联合酋长国,总值,2176499
2013/3/1,141,越南,总值,3939840
2013/3/1,145,哈萨克斯坦,总值,830837
2013/3/1,244,南非,总值,1064131
2013/3/1,704,欧洲联盟,总值,23733979
2013/3/1,301,比利时,总值,1181332
2013/3/1,302,丹麦,总值,390126
2013/3/1,303,英国,总值,3262112
2013/3/1,304,德国,总值,4660814
2013/3/1,305,法国,总值,1853268
2013/3/1,307,意大利,总值,1864216
2013/3/1,312,西班牙,总值,1107850
2013/3/1,315,奥地利,总值,150448
2013/3/1,318,芬兰,总值,423656
2013/3/1,609,新西兰,总值,257869
2013/3/1,328,罗马尼亚,总值,200302
2013/3/1,330,瑞典,总值,471461
2013/3/1,331,瑞士,总值,232997
2013/3/1,347,乌克兰,总值,545038
2013/3/1,402,阿根廷,总值,573553
2013/3/1,410,巴西,总值,2305142
2013/3/1,412,智利,总值,843794
2013/3/1,501,加拿大,总值,1991387
2013/3/1,601,澳大利亚,总值,2636938
2013/3/1,126,阿曼,总值,122588
2013/3/1,113,伊朗,总值,620549
2013/3/1,121,澳门,总值,238620
2013/3/1,502,美国,总值,26759581
2013/3/1,106,缅甸,总值,590978
2013/3/1,143,台湾省,总值,4398251
2013/3/1,309,荷兰,总值,4640354
2013/3/1,344,俄罗斯联邦,总值,3262593
2013/4/1,402,阿根廷,总值,618054
2013/4/1,138,阿拉伯联合酋长国,总值,2700188
2013/4/1,315,奥地利,总值,167470
2013/4/1,127,巴基斯坦,总值,921541
2013/4/1,410,巴西,总值,2702074
2013/4/1,301,比利时,总值,1319413
2013/4/1,302,丹麦,总值,401226
2013/4/1,304,德国,总值,5273481
2013/4/1,305,法国,总值,2121991
2013/4/1,129,菲律宾,总值,1850172
2013/4/1,318,芬兰,总值,445447
2013/4/1,145,哈萨克斯坦,总值,1059449
2013/4/1,133,韩国,总值,7742199
2013/4/1,501,加拿大,总值,2166638
2013/4/1,328,罗马尼亚,总值,237009
2013/4/1,122,马来西亚,总值,4058616
2013/4/1,244,南非,总值,1352565
2013/4/1,704,欧洲联盟,总值,25863870
2013/4/1,116,日本,总值,12621211
2013/4/1,330,瑞典,总值,595262
2013/4/1,331,瑞士,总值,281935
2013/4/1,131,沙特阿拉伯,总值,1759796
2013/4/1,136,泰国,总值,2713149
2013/4/1,137,土耳其,总值,1565380
2013/4/1,347,乌克兰,总值,582598
2013/4/1,312,西班牙,总值,1385327
2013/4/1,110,香港,总值,39476973
2013/4/1,132,新加坡,总值,4069338
2013/4/1,609,新西兰,总值,291132
2013/4/1,307,意大利,总值,2071264
2013/4/1,111,印度,总值,4077980
2013/4/1,112,印度尼西亚,总值,3556021
2013/4/1,303,英国,总值,3577217
2013/4/1,141,越南,总值,4288368
2013/4/1,412,智利,总值,1005418
2013/4/1,601,澳大利亚,总值,2874054
2013/4/1,502,美国,总值,28119015
2013/4/1,106,缅甸,总值,532665
2013/4/1,113,伊朗,总值,984242
2013/4/1,344,俄罗斯联邦,总值,3663473
2013/4/1,126,阿曼,总值,168831
2013/4/1,143,台湾省,总值,4256338
2013/4/1,121,澳门,总值,337131
2013/4/1,309,荷兰,总值,4561763
2013/5/1,402,阿根廷,总值,814882
2013/5/1,138,阿拉伯联合酋长国,总值,2900936
2013/5/1,315,奥地利,总值,161291
2013/5/1,127,巴基斯坦,总值,866337
2013/5/1,410,巴西,总值,3101736
2013/5/1,301,比利时,总值,1353035
2013/5/1,302,丹麦,总值,457613
2013/5/1,304,德国,总值,5518970
2013/5/1,305,法国,总值,2333724
2013/5/1,129,菲律宾,总值,1761573
2013/5/1,318,芬兰,总值,434475
2013/5/1,145,哈萨克斯坦,总值,1041956
2013/5/1,133,韩国,总值,7981155
2013/5/1,501,加拿大,总值,2491209
2013/5/1,328,罗马尼亚,总值,229527
2013/5/1,122,马来西亚,总值,4041651
2013/5/1,244,南非,总值,1501201
2013/5/1,704,欧洲联盟,总值,27335344
2013/5/1,116,日本,总值,11721599
2013/5/1,330,瑞典,总值,625932
2013/5/1,331,瑞士,总值,293443
2013/5/1,131,沙特阿拉伯,总值,1840425
2013/5/1,136,泰国,总值,2731692
2013/5/1,137,土耳其,总值,1697527
2013/5/1,347,乌克兰,总值,657421
2013/5/1,312,西班牙,总值,1507702
2013/5/1,110,香港,总值,27967809
2013/5/1,132,新加坡,总值,3806981
2013/5/1,609,新西兰,总值,339056
2013/5/1,307,意大利,总值,2194439
2013/5/1,111,印度,总值,4385929
2013/5/1,112,印度尼西亚,总值,3234323
2013/5/1,303,英国,总值,3778525
2013/5/1,141,越南,总值,4075122
2013/5/1,412,智利,总值,1105974
