月度标识,地区代码,地区名称,Category,本月进口金额
2025/1/16,331,瑞士,总值,2507214
2025/1/16,312,西班牙,总值,445261
2025/1/16,307,意大利,总值,1211243
2025/1/16,318,芬兰,总值,252140
2025/1/16,133,韩国,总值,12357472
2025/1/16,402,阿根廷,总值,229317
2025/1/16,410,巴西,总值,2737058
2025/1/16,143,台湾省,总值,9776022
2025/1/16,106,缅甸,总值,323339
2025/1/16,113,伊朗,总值,765258
2025/1/16,609,新西兰,总值,818825
2025/1/16,304,德国,总值,6203455
2025/1/16,141,越南,总值,2948669
2025/1/16,111,印度,总值,947486
2025/1/16,301,比利时,总值,498386
2025/1/16,601,澳大利亚,总值,4628252
2025/1/16,110,香港,总值,1363037
2025/1/16,330,瑞典,总值,466731
2025/1/16,137,土耳其,总值,232174
2025/1/16,303,英国,总值,1332671
2025/1/16,244,南非,总值,1804833
2025/1/16,347,乌克兰,总值,160201
2025/1/16,328,罗马尼亚,总值,93986
2025/1/16,502,美国,总值,10060332
2025/1/16,305,法国,总值,1762832
2025/1/16,121,澳门,总值,16285
2025/1/16,138,阿拉伯联合酋长国,总值,833915
2025/1/16,344,俄罗斯联邦,总值,2280724
2025/1/16,136,泰国,总值,2666630
2025/1/16,302,丹麦,总值,357873
2025/1/16,315,奥地利,总值,378422
2025/1/16,145,哈萨克斯坦,总值,265968
2025/1/16,412,智利,总值,1716465
2025/2/16,601,澳大利亚,总值,3752380
2025/2/16,318,芬兰,总值,218293
2025/2/16,502,美国,总值,8185443
2025/2/16,307,意大利,总值,946759
2025/2/16,121,澳门,总值,7591
2025/2/16,138,阿拉伯联合酋长国,总值,730680
2025/2/16,112,印度尼西亚,总值,1177685
2025/2/16,244,南非,总值,988132
2025/2/16,410,巴西,总值,2002734
2025/2/16,113,伊朗,总值,792662
2025/2/16,501,加拿大,总值,1293173
2025/2/16,315,奥地利,总值,238655
2025/2/16,331,瑞士,总值,1793665
2025/2/16,328,罗马尼亚,总值,80781
2025/2/16,122,马来西亚,总值,2896118
2025/2/16,111,印度,总值,710361
2025/2/16,141,越南,总值,1734632
2025/2/16,303,英国,总值,1102284
2025/2/16,302,丹麦,总值,217156
2025/2/16,412,智利,总值,1357420
2025/2/16,110,香港,总值,877967
2025/2/16,704,欧洲联盟,总值,12293783
2025/2/16,137,土耳其,总值,198673
2025/2/16,132,新加坡,总值,1451108
2025/2/16,347,乌克兰,总值,148840
2025/2/16,143,台湾省,总值,7564448
2025/2/16,304,德国,总值,4938736
2025/2/16,127,巴基斯坦,总值,119144
2025/2/16,126,阿曼,总值,954255
2025/2/16,129,菲律宾,总值,1047660
2025/2/16,344,俄罗斯联邦,总值,1988958
2025/2/16,305,法国,总值,1547779
2025/2/16,116,日本,总值,8873916
2025/2/16,133,韩国,总值,10352107
2025/2/16,145,哈萨克斯坦,总值,283186
2025/2/16,330,瑞典,总值,393961
2025/2/16,312,西班牙,总值,379223
2025/2/16,106,缅甸,总值,242861
2025/2/16,136,泰国,总值,2191216
2025/2/16,402,阿根廷,总值,72829
2025/2/16,309,荷兰,总值,551625
2025/2/16,131,沙特阿拉伯,总值,1686683
2025/2/16,609,新西兰,总值,452769
2025/2/16,301,比利时,总值,392280
2025/3/16,609,新西兰,总值,644828
2025/3/16,131,沙特阿拉伯,总值,1653171
2025/3/16,328,罗马尼亚,总值,112118
2025/3/16,126,阿曼,总值,598638
2025/3/16,301,比利时,总值,750953
2025/3/16,127,巴基斯坦,总值,175395
2025/3/16,141,越南,总值,2871008
2025/3/16,305,法国,总值,2174513
2025/3/16,111,印度,总值,1157863
2025/3/16,244,南非,总值,1771416
2025/3/16,116,日本,总值,12438409
2025/3/16,704,欧洲联盟,总值,19253706
2025/3/16,112,印度尼西亚,总值,1747823
2025/3/16,145,哈萨克斯坦,总值,300070
2025/3/16,303,英国,总值,1890905
2025/3/16,501,加拿大,总值,1585768
2025/3/16,347,乌克兰,总值,247748
2025/3/16,331,瑞士,总值,3064519
2025/3/16,122,马来西亚,总值,4159795
2025/3/16,309,荷兰,总值,1074912
2025/3/16,138,阿拉伯联合酋长国,总值,741503
2025/3/16,312,西班牙,总值,522731
2025/3/16,410,巴西,总值,2617334
2025/3/16,302,丹麦,总值,376080
2025/3/16,330,瑞典,总值,499027
2025/3/16,136,泰国,总值,2924769
2025/3/16,315,奥地利,总值,452268
2025/3/16,402,阿根廷,总值,105679
2025/3/16,133,韩国,总值,13283682
2025/3/16,137,土耳其,总值,226876
2025/3/16,304,德国,总值,7853420
2025/3/16,113,伊朗,总值,1119487
2025/3/16,106,缅甸,总值,385343
2025/3/16,143,台湾省,总值,11053667
2025/3/16,132,新加坡,总值,1896797
2025/3/16,502,美国,总值,12837762
2025/3/16,121,澳门,总值,14699
2025/3/16,344,俄罗斯联邦,总值,2781915
2025/3/16,129,菲律宾,总值,1301964
2025/3/16,307,意大利,总值,1397374
2025/3/16,318,芬兰,总值,272209
2025/3/16,601,澳大利亚,总值,5017098
2025/3/16,110,香港,总值,1590321
2025/3/16,412,智利,总值,1613860
2025/4/16,138,阿拉伯联合酋长国,总值,714086
2025/4/16,412,智利,总值,1677886
2025/4/16,704,欧洲联盟,总值,17367021
2025/4/16,112,印度尼西亚,总值,1641738
2025/4/16,303,英国,总值,1349418
2025/4/16,402,阿根廷,总值,124909
2025/4/16,331,瑞士,总值,1193424
2025/4/16,502,美国,总值,11399639
2025/4/16,307,意大利,总值,1297973
2025/4/16,301,比利时,总值,616482
2025/4/16,127,巴基斯坦,总值,153558
2025/4/16,347,乌克兰,总值,432666
2025/4/16,609,新西兰,总值,594294
2025/4/16,344,俄罗斯联邦,总值,2890521
2025/4/16,330,瑞典,总值,478323
2025/4/16,129,菲律宾,总值,1335648
2025/4/16,116,日本,总值,12237168
2025/4/16,110,香港,总值,2057936
2025/4/16,121,澳门,总值,13438
2025/4/16,244,南非,总值,1496817
2025/4/16,113,伊朗,总值,1179439
2025/4/16,601,澳大利亚,总值,5271318
2025/4/16,133,韩国,总值,12459737
2025/4/16,501,加拿大,总值,1427968
2025/4/16,315,奥地利,总值,420958
2025/4/16,309,荷兰,总值,825961
2025/4/16,132,新加坡,总值,2017456
2025/4/16,304,德国,总值,7577452
2025/4/16,137,土耳其,总值,170937
2025/4/16,141,越南,总值,2775276
2025/4/16,145,哈萨克斯坦,总值,508843
2025/4/16,302,丹麦,总值,362663
2025/4/16,131,沙特阿拉伯,总值,1808747
2025/4/16,312,西班牙,总值,490362
2025/4/16,410,巴西,总值,4025570
2025/4/16,143,台湾省,总值,11211339
2025/4/16,318,芬兰,总值,332848
2025/4/16,328,罗马尼亚,总值,103267
2025/4/16,136,泰国,总值,2768963
2025/4/16,305,法国,总值,1943709
2025/4/16,126,阿曼,总值,865333
2025/4/16,111,印度,总值,1015152
2025/4/16,122,马来西亚,总值,3865006
2025/4/16,106,缅甸,总值,310162
2025/5/16,309,荷兰,总值,952893
2025/5/16,301,比利时,总值,654082
2025/5/16,111,印度,总值,952078
2025/5/16,127,巴基斯坦,总值,177653
2025/5/16,106,缅甸,总值,304626
2025/5/16,305,法国,总值,1692626
2025/5/16,132,新加坡,总值,2565071
2025/5/16,110,香港,总值,2480191
2025/5/16,131,沙特阿拉伯,总值,1897348
2025/5/16,609,新西兰,总值,633915
2025/5/16,302,丹麦,总值,471658
2025/5/16,244,南非,总值,1573911
2025/5/16,126,阿曼,总值,905587
2025/5/16,112,印度尼西亚,总值,1588299
2025/5/16,121,澳门,总值,14099
2025/5/16,113,伊朗,总值,1330660
2025/5/16,412,智利,总值,1679995
2025/5/16,138,阿拉伯联合酋长国,总值,688542
2025/5/16,143,台湾省,总值,11192047
2025/5/16,328,罗马尼亚,总值,114403
2025/5/16,331,瑞士,总值,2806725
2025/5/16,133,韩国,总值,12698409
2025/5/16,137,土耳其,总值,199312
2025/5/16,307,意大利,总值,1429039
2025/5/16,136,泰国,总值,2829016
2025/5/16,116,日本,总值,11318043
2025/5/16,330,瑞典,总值,618050
2025/5/16,601,澳大利亚,总值,6023669
2025/5/16,344,俄罗斯联邦,总值,2983456
2025/5/16,304,德国,总值,7642958
2025/5/16,312,西班牙,总值,536193
2025/5/16,347,乌克兰,总值,416296
2025/5/16,502,美国,总值,10405660
2025/5/16,315,奥地利,总值,444585
2025/5/16,141,越南,总值,2782524
2025/5/16,303,英国,总值,1817885
2025/5/16,122,马来西亚,总值,3737796
2025/5/16,145,哈萨克斯坦,总值,408786
2025/5/16,129,菲律宾,总值,1410775
2025/5/16,704,欧洲联盟,总值,18265366
2025/5/16,402,阿根廷,总值,187788
2025/5/16,318,芬兰,总值,282465
2025/5/16,501,加拿大,总值,1679048
2025/5/16,410,巴西,总值,5020485
2025/6/16,328,罗马尼亚,总值,142359
2025/6/16,402,阿根廷,总值,382022
2025/6/16,301,比利时,总值,592241
2025/6/16,307,意大利,总值,1452389
2025/6/16,145,哈萨克斯坦,总值,476363
2025/6/16,113,伊朗,总值,1529326
2025/6/16,244,南非,总值,1778567
2025/6/16,303,英国,总值,1520348
2025/6/16,112,印度尼西亚,总值,1778567
2025/6/16,110,香港,总值,1663663
2025/6/16,309,荷兰,总值,751556
2025/6/16,331,瑞士,总值,2528114
2025/6/16,111,印度,总值,998595
2025/6/16,312,西班牙,总值,564418
2025/6/16,141,越南,总值,2799346
2025/6/16,121,澳门,总值,11577
2025/6/16,132,新加坡,总值,2072821
2025/6/16,133,韩国,总值,13349862
2025/6/16,106,缅甸,总值,312637
2025/6/16,116,日本,总值,12466140
2025/6/16,122,马来西亚,总值,4154626
2025/6/16,302,丹麦,总值,350627
2025/6/16,704,欧洲联盟,总值,17859544
2025/6/16,131,沙特阿拉伯,总值,2096160
2025/6/16,129,菲律宾,总值,1431610
2025/6/16,410,巴西,总值,5049900
2025/6/16,609,新西兰,总值,593955
2025/6/16,501,加拿大,总值,1394094
2025/6/16,138,阿拉伯联合酋长国,总值,819447
2025/6/16,344,俄罗斯联邦,总值,2658966
2025/6/16,318,芬兰,总值,325529
2025/6/16,502,美国,总值,10848887
2025/6/16,137,土耳其,总值,241105
2025/6/16,305,法国,总值,1988903
2025/6/16,136,泰国,总值,2819117
2025/6/16,315,奥地利,总值,467308
2025/6/16,330,瑞典,总值,536041
2025/6/16,347,乌克兰,总值,161026
2025/6/16,127,巴基斯坦,总值,154688
2025/6/16,126,阿曼,总值,1043215
2025/6/16,143,台湾省,总值,11387746
2025/6/16,601,澳大利亚,总值,5849082
2025/6/16,412,智利,总值,1451806
2025/6/16,304,德国,总值,7463954
2025/7/16,129,菲律宾,总值,1468772
2025/7/16,131,沙特阿拉伯,总值,2081321
2025/7/16,143,台湾省,总值,11477852
2025/7/16,132,新加坡,总值,2308272
2025/7/16,133,韩国,总值,12760150
2025/7/16,111,印度,总值,844852
2025/7/16,127,巴基斯坦,总值,131287
2025/7/16,112,印度尼西亚,总值,1566807
2025/7/16,113,伊朗,总值,1249650
2025/7/16,116,日本,总值,12105161
2025/7/16,704,欧洲联盟,总值,18163275
2025/7/16,121,澳门,总值,10741
2025/7/16,110,香港,总值,2628845
2025/7/16,137,土耳其,总值,241863
2025/7/16,106,缅甸,总值,300600
2025/7/16,138,阿拉伯联合酋长国,总值,899488
2025/7/16,145,哈萨克斯坦,总值,399661
2025/7/16,244,南非,总值,1653805
2025/7/16,136,泰国,总值,2804002
2025/7/16,126,阿曼,总值,891685
2025/7/16,141,越南,总值,2809873
2025/7/16,122,马来西亚,总值,3639055
2025/7/16,344,俄罗斯联邦,总值,2366317
2025/7/16,318,芬兰,总值,341641
2025/7/16,315,奥地利,总值,455301
2025/7/16,304,德国,总值,7463646
2025/7/16,328,罗马尼亚,总值,123838
2025/7/16,347,乌克兰,总值,105660
2025/7/16,502,美国,总值,9748243
2025/7/16,305,法国,总值,1928655
2025/7/16,609,新西兰,总值,605473
2025/7/16,303,英国,总值,1816267
2025/7/16,601,澳大利亚,总值,6001099
2025/7/16,410,巴西,总值,5185955
2025/7/16,331,瑞士,总值,3771730
2025/7/16,307,意大利,总值,1458706
2025/7/16,330,瑞典,总值,506046
2025/7/16,302,丹麦,总值,433795
2025/7/16,312,西班牙,总值,571952
2025/7/16,412,智利,总值,1442304
2025/7/16,402,阿根廷,总值,792935
2025/7/16,309,荷兰,总值,710969
2025/7/16,501,加拿大,总值,1358731
2025/7/16,301,比利时,总值,565785
2025/8/16,106,缅甸,总值,317189
2025/8/16,110,香港,总值,1285303
2025/8/16,111,印度,总值,914319
2025/8/16,704,欧洲联盟,总值,18878089
2025/8/16,312,西班牙,总值,538655
2025/8/16,301,比利时,总值,546798
2025/8/16,113,伊朗,总值,1483639
2025/8/16,141,越南,总值,3253545
2025/8/16,137,土耳其,总值,257369
2025/8/16,132,新加坡,总值,2051717
2025/8/16,122,马来西亚,总值,4581778
2025/8/16,331,瑞士,总值,2514652
2025/8/16,303,英国,总值,1789634
2025/8/16,121,澳门,总值,10786
2025/8/16,244,南非,总值,1769235
2025/8/16,330,瑞典,总值,587580
2025/8/16,143,台湾省,总值,12819489
2025/8/16,116,日本,总值,12981044
2025/8/16,127,巴基斯坦,总值,139865
2025/8/16,133,韩国,总值,13483795
2025/8/16,126,阿曼,总值,1333895
2025/8/16,315,奥地利,总值,489396
2025/8/16,305,法国,总值,1927183
2025/8/16,136,泰国,总值,3397848
2025/8/16,302,丹麦,总值,356132
2025/8/16,304,德国,总值,7877640
2025/8/16,410,巴西,总值,4666558
2025/8/16,412,智利,总值,1322272
2025/8/16,309,荷兰,总值,833321
2025/8/16,328,罗马尼亚,总值,148305
2025/8/16,347,乌克兰,总值,220089
2025/8/16,129,菲律宾,总值,1648347
2025/8/16,502,美国,总值,10988074
2025/8/16,307,意大利,总值,1572063
2025/8/16,344,俄罗斯联邦,总值,2740170
2025/8/16,131,沙特阿拉伯,总值,2097521
2025/8/16,609,新西兰,总值,569450
2025/8/16,145,哈萨克斯坦,总值,477944
2025/8/16,138,阿拉伯联合酋长国,总值,721394
2025/8/16,112,印度尼西亚,总值,1739687
2025/8/16,501,加拿大,总值,1464108
2025/8/16,318,芬兰,总值,291470
2025/8/16,601,澳大利亚,总值,6287643
2025/8/16,402,阿根廷,总值,952875
2025/9/16,112,印度尼西亚,总值,1901288
2025/9/16,136,泰国,总值,3937367
2025/9/16,116,日本,总值,13376850
2025/9/16,315,奥地利,总值,446824
2025/9/16,304,德国,总值,7236775
2025/9/16,127,巴基斯坦,总值,147545
2025/9/16,132,新加坡,总值,2292555
2025/9/16,328,罗马尼亚,总值,127588
2025/9/16,121,澳门,总值,10946
2025/9/16,129,菲律宾,总值,1722922
2025/9/16,318,芬兰,总值,268349
2025/9/16,141,越南,总值,3416821
2025/9/16,145,哈萨克斯坦,总值,281583
2025/9/16,704,欧洲联盟,总值,17314310
2025/9/16,302,丹麦,总值,395876
2025/9/16,312,西班牙,总值,499476
2025/9/16,143,台湾省,总值,13079396
2025/9/16,111,印度,总值,922269
2025/9/16,133,韩国,总值,14214348
2025/9/16,126,阿曼,总值,1171311
2025/9/16,244,南非,总值,2366617
2025/9/16,110,香港,总值,941391
2025/9/16,122,马来西亚,总值,4712972
2025/9/16,113,伊朗,总值,1130620
2025/9/16,137,土耳其,总值,252863
2025/9/16,131,沙特阿拉伯,总值,1951488
2025/9/16,301,比利时,总值,493402
2025/9/16,309,荷兰,总值,923607
2025/9/16,307,意大利,总值,1396576
2025/9/16,305,法国,总值,1720112
2025/9/16,138,阿拉伯联合酋长国,总值,824047
2025/9/16,303,英国,总值,1438813
2025/9/16,106,缅甸,总值,269695
2025/9/16,412,智利,总值,1245657
2025/9/16,601,澳大利亚,总值,6589430
2025/9/16,331,瑞士,总值,4051053
2025/9/16,402,阿根廷,总值,811477
2025/9/16,347,乌克兰,总值,159854
2025/9/16,330,瑞典,总值,495118
2025/9/16,410,巴西,总值,4552876
2025/9/16,501,加拿大,总值,1388124
2025/9/16,609,新西兰,总值,536162
2025/9/16,344,俄罗斯联邦,总值,2487587
2025/9/16,502,美国,总值,11134907
2025/10/16,113,伊朗,总值,1442910
2025/10/16,116,日本,总值,12084443
2025/10/16,112,印度尼西亚,总值,1705082
2025/10/16,106,缅甸,总值,420453
2025/10/16,111,印度,总值,810039
2025/10/16,704,欧洲联盟,总值,15370117
2025/10/16,121,澳门,总值,7164
2025/10/16,110,香港,总值,526040
2025/10/16,312,西班牙,总值,500666
2025/10/16,301,比利时,总值,496148
2025/10/16,309,荷兰,总值,695590
2025/10/16,307,意大利,总值,1345300
2025/10/16,133,韩国,总值,13126287
2025/10/16,305,法国,总值,1419860
2025/10/16,122,马来西亚,总值,3796273
2025/10/16,141,越南,总值,3476645
2025/10/16,137,土耳其,总值,224823
2025/10/16,126,阿曼,总值,816928
2025/10/16,601,澳大利亚,总值,6429228
2025/10/16,131,沙特阿拉伯,总值,1896980
2025/10/16,303,英国,总值,1222438
2025/10/16,138,阿拉伯联合酋长国,总值,750241
2025/10/16,304,德国,总值,6625969
2025/10/16,412,智利,总值,1278694
2025/10/16,402,阿根廷,总值,592714
2025/10/16,328,罗马尼亚,总值,114006
2025/10/16,501,加拿大,总值,1546304
2025/10/16,347,乌克兰,总值,90604
2025/10/16,315,奥地利,总值,347714
2025/10/16,127,巴基斯坦,总值,134589
2025/10/16,136,泰国,总值,4076532
2025/10/16,331,瑞士,总值,3151295
2025/10/16,132,新加坡,总值,2054284
2025/10/16,609,新西兰,总值,489778
2025/10/16,129,菲律宾,总值,1479793
2025/10/16,344,俄罗斯联邦,总值,2796919
2025/10/16,302,丹麦,总值,262091
2025/10/16,145,哈萨克斯坦,总值,453094
2025/10/16,502,美国,总值,10678243
2025/10/16,318,芬兰,总值,284304
2025/10/16,143,台湾省,总值,12491040
2025/10/16,410,巴西,总值,2835417
2025/10/16,244,南非,总值,1995709
2025/10/16,330,瑞典,总值,436616
2025/11/16,133,韩国,总值,14864466
2025/11/16,106,缅甸,总值,418159
2025/11/16,137,土耳其,总值,264628
2025/11/16,131,沙特阿拉伯,总值,2547110
2025/11/16,127,巴基斯坦,总值,204574
2025/11/16,129,菲律宾,总值,1643892
2025/11/16,138,阿拉伯联合酋长国,总值,847958
2025/11/16,121,澳门,总值,11601
2025/11/16,111,印度,总值,1016957
2025/11/16,110,香港,总值,768057
2025/11/16,143,台湾省,总值,13264429
2025/11/16,136,泰国,总值,4312352
2025/11/16,132,新加坡,总值,2532047
2025/11/16,113,伊朗,总值,1315847
2025/11/16,126,阿曼,总值,1037600
2025/11/16,122,马来西亚,总值,4678746
2025/11/16,141,越南,总值,3980958
2025/11/16,112,印度尼西亚,总值,2440305
2025/11/16,116,日本,总值,13500578
2025/11/16,704,欧洲联盟,总值,18470561
2025/11/16,501,加拿大,总值,1644007
2025/11/16,347,乌克兰,总值,116330
2025/11/16,402,阿根廷,总值,665716
2025/11/16,609,新西兰,总值,625919
2025/11/16,301,比利时,总值,595727
2025/11/16,309,荷兰,总值,758265
2025/11/16,331,瑞士,总值,4047016
2025/11/16,305,法国,总值,2051897
2025/11/16,307,意大利,总值,1701922
2025/11/16,344,俄罗斯联邦,总值,2866249
2025/11/16,502,美国,总值,13509781
2025/11/16,410,巴西,总值,3355460
2025/11/16,244,南非,总值,2445914
2025/11/16,330,瑞典,总值,534636
2025/11/16,303,英国,总值,1681487
2025/11/16,315,奥地利,总值,399261
2025/11/16,304,德国,总值,7492779
2025/11/16,328,罗马尼亚,总值,136726
2025/11/16,318,芬兰,总值,262348
2025/11/16,601,澳大利亚,总值,6717284
2025/11/16,302,丹麦,总值,309959
2025/11/16,412,智利,总值,1728779
2025/11/16,312,西班牙,总值,596874
2025/11/16,145,哈萨克斯坦,总值,442262
2025/12/16,145,哈萨克斯坦,总值,495088
2025/12/16,330,瑞典,总值,588000
2025/12/16,344,俄罗斯联邦,总值,3216630
2025/12/16,410,巴西,总值,3358285
2025/12/16,110,香港,总值,833959
2025/12/16,143,台湾省,总值,14759570
2025/12/16,303,英国,总值,1685871
2025/12/16,113,伊朗,总值,1579689
2025/12/16,318,芬兰,总值,320174
2025/12/16,312,西班牙,总值,554549
2025/12/16,244,南非,总值,2897592
2025/12/16,704,欧洲联盟,总值,19848762
2025/12/16,304,德国,总值,8000120
2025/12/16,137,土耳其,总值,269429
2025/12/16,501,加拿大,总值,1858108
2025/12/16,133,韩国,总值,16236818
2025/12/16,328,罗马尼亚,总值,145552
2025/12/16,141,越南,总值,4338006
2025/12/16,106,缅甸,总值,615322
2025/12/16,127,巴基斯坦,总值,209448
2025/12/16,131,沙特阿拉伯,总值,2121106
2025/12/16,412,智利,总值,1892181
2025/12/16,609,新西兰,总值,578267
2025/12/16,302,丹麦,总值,373154
2025/12/16,138,阿拉伯联合酋长国,总值,1365010
2025/12/16,129,菲律宾,总值,1681015
2025/12/16,116,日本,总值,14950085
2025/12/16,601,澳大利亚,总值,7560696
2025/12/16,121,澳门,总值,10776
2025/12/16,112,印度尼西亚,总值,2558918
2025/12/16,309,荷兰,总值,902117
2025/12/16,132,新加坡,总值,2912271
2025/12/16,402,阿根廷,总值,204228
2025/12/16,315,奥地利,总值,463438
2025/12/16,331,瑞士,总值,8551433
2025/12/16,136,泰国,总值,3943464
2025/12/16,502,美国,总值,15327313
2025/12/16,347,乌克兰,总值,204740
2025/12/16,307,意大利,总值,1523046
2025/12/16,126,阿曼,总值,1421738
2025/12/16,305,法国,总值,2397195
2025/12/16,111,印度,总值,1469601
2025/12/16,122,马来西亚,总值,5542701
2025/12/16,301,比利时,总值,664735
2025/1/17,330,瑞典,总值,426700
2025/1/17,145,哈萨克斯坦,总值,313577
2025/1/17,344,俄罗斯联邦,总值,3138468
2025/1/17,312,西班牙,总值,477518
2025/1/17,704,欧洲联盟,总值,16485145
2025/1/17,318,芬兰,总值,267554
2025/1/17,113,伊朗,总值,1331844
2025/1/17,244,南非,总值,1857103
2025/1/17,303,英国,总值,1315220
2025/1/17,112,印度尼西亚,总值,2300767
2025/1/17,328,罗马尼亚,总值,111597
2025/1/17,133,韩国,总值,13060880
2025/1/17,137,土耳其,总值,268700
2025/1/17,412,智利,总值,1949339
2025/1/17,501,加拿大,总值,1823626
2025/1/17,304,德国,总值,6727342
2025/1/17,122,马来西亚,总值,3731128
2025/1/17,141,越南,总值,2833097
2025/1/17,106,缅甸,总值,349967
2025/1/17,127,巴基斯坦,总值,148120
2025/1/17,609,新西兰,总值,917011
2025/1/17,138,阿拉伯联合酋长国,总值,997076
2025/1/17,131,沙特阿拉伯,总值,2831929
2025/1/17,129,菲律宾,总值,1213270
2025/1/17,302,丹麦,总值,276359
2025/1/17,601,澳大利亚,总值,8150460
2025/1/17,402,阿根廷,总值,200307
2025/1/17,116,日本,总值,10126054
2025/1/17,136,泰国,总值,3035854
2025/1/17,315,奥地利,总值,345780
2025/1/17,410,巴西,总值,3208326
2025/1/17,331,瑞士,总值,2479829
2025/1/17,132,新加坡,总值,2492753
2025/1/17,502,美国,总值,12411738
2025/1/17,126,阿曼,总值,1485564
2025/1/17,307,意大利,总值,1264975
2025/1/17,305,法国,总值,1760395
2025/1/17,347,乌克兰,总值,112348
2025/1/17,301,比利时,总值,590025
2025/1/17,309,荷兰,总值,823662
2025/1/17,111,印度,总值,1336551
2025/2/17,126,阿曼,总值,1139531
2025/2/17,330,瑞典,总值,552665
2025/2/17,303,英国,总值,1623901
2025/2/17,113,伊朗,总值,1630089
2025/2/17,122,马来西亚,总值,3708697
2025/2/17,704,欧洲联盟,总值,16442158
2025/2/17,244,南非,总值,1914565
2025/2/17,145,哈萨克斯坦,总值,328253
2025/2/17,304,德国,总值,6372013
2025/2/17,312,西班牙,总值,594248
2025/2/17,318,芬兰,总值,294963
2025/2/17,328,罗马尼亚,总值,107224
2025/2/17,141,越南,总值,2588664
2025/2/17,137,土耳其,总值,359667
2025/2/17,106,缅甸,总值,317093
2025/2/17,133,韩国,总值,12989387
2025/2/17,112,印度尼西亚,总值,2038838
2025/2/17,127,巴基斯坦,总值,170195
2025/2/17,302,丹麦,总值,263899
2025/2/17,116,日本,总值,12368993
2025/2/17,129,菲律宾,总值,1270440
2025/2/17,138,阿拉伯联合酋长国,总值,908153
2025/2/17,131,沙特阿拉伯,总值,2809698
2025/2/17,301,比利时,总值,473608
2025/2/17,309,荷兰,总值,960890
2025/2/17,136,泰国,总值,2916409
2025/2/17,315,奥地利,总值,365109
2025/2/17,132,新加坡,总值,2627266
2025/2/17,111,印度,总值,1364442
2025/2/17,307,意大利,总值,1297404
2025/2/17,305,法国,总值,1512615
2025/2/17,344,俄罗斯联邦,总值,3014332
2025/2/17,412,智利,总值,1701207
2025/2/17,402,阿根廷,总值,193613
2025/2/17,609,新西兰,总值,649055
2025/2/17,410,巴西,总值,3452527
2025/2/17,501,加拿大,总值,1713607
2025/2/17,601,澳大利亚,总值,6808883
2025/2/17,331,瑞士,总值,1369211
2025/2/17,347,乌克兰,总值,162686
2025/2/17,502,美国,总值,11292598
2025/3/17,305,法国,总值,2256177
2025/3/17,307,意大利,总值,1645444
2025/3/17,141,越南,总值,3581771
2025/3/17,133,韩国,总值,14259330
2025/3/17,145,哈萨克斯坦,总值,533884
2025/3/17,312,西班牙,总值,655843
2025/3/17,704,欧洲联盟,总值,21042470
2025/3/17,303,英国,总值,2254644
2025/3/17,116,日本,总值,14130683
2025/3/17,112,印度尼西亚,总值,2289458
2025/3/17,304,德国,总值,8154578
2025/3/17,126,阿曼,总值,1100613
2025/3/17,137,土耳其,总值,296362
2025/3/17,122,马来西亚,总值,4670253
2025/3/17,131,沙特阿拉伯,总值,2780655
2025/3/17,138,阿拉伯联合酋长国,总值,1171935
2025/3/17,106,缅甸,总值,354658
2025/3/17,302,丹麦,总值,377736
2025/3/17,111,印度,总值,1495302
2025/3/17,127,巴基斯坦,总值,155576
2025/3/17,136,泰国,总值,3705348
2025/3/17,244,南非,总值,2256611
2025/3/17,129,菲律宾,总值,1453107
2025/3/17,132,新加坡,总值,2683984
2025/3/17,113,伊朗,总值,1881331
2025/3/17,301,比利时,总值,681800
2025/3/17,309,荷兰,总值,979509
2025/3/17,318,芬兰,总值,443346
2025/3/17,501,加拿大,总值,1817861
2025/3/17,412,智利,总值,1823033
2025/3/17,328,罗马尼亚,总值,148344
2025/3/17,331,瑞士,总值,3300817
2025/3/17,601,澳大利亚,总值,8768415
2025/3/17,502,美国,总值,14778014
2025/3/17,402,阿根廷,总值,219766
2025/3/17,347,乌克兰,总值,95520
2025/3/17,410,巴西,总值,4495567
2025/3/17,330,瑞典,总值,670588
2025/3/17,315,奥地利,总值,455456
2025/3/17,609,新西兰,总值,758751
2025/3/17,344,俄罗斯联邦,总值,3509371
2025/4/17,704,欧洲联盟,总值,17815166
2025/4/17,112,印度尼西亚,总值,2202692
2025/4/17,116,日本,总值,13082925
2025/4/17,126,阿曼,总值,1184583
2025/4/17,122,马来西亚,总值,4315767
2025/4/17,111,印度,总值,1372271
2025/4/17,131,沙特阿拉伯,总值,2385022
2025/4/17,127,巴基斯坦,总值,135053
2025/4/17,113,伊朗,总值,1589336
2025/4/17,106,缅甸,总值,444239
2025/4/17,129,菲律宾,总值,1446038
2025/4/17,132,新加坡,总值,2734592
2025/4/17,145,哈萨克斯坦,总值,540964
2025/4/17,133,韩国,总值,13016234
2025/4/17,137,土耳其,总值,236517
2025/4/17,141,越南,总值,3254798
2025/4/17,138,阿拉伯联合酋长国,总值,850625
2025/4/17,244,南非,总值,1803141
2025/4/17,301,比利时,总值,595058
2025/4/17,136,泰国,总值,3180964
2025/4/17,303,英国,总值,1651268
2025/4/17,312,西班牙,总值,531567
2025/4/17,304,德国,总值,6888073
2025/4/17,318,芬兰,总值,342757
2025/4/17,412,智利,总值,1320833
2025/4/17,328,罗马尼亚,总值,132511
2025/4/17,347,乌克兰,总值,220144
