月度标识,地区代码,地区名称,Category,本月出口金额
2025/12/13,141,越南,总值,5110097
2025/12/13,502,美国,总值,33341727
2025/12/13,501,加拿大,总值,2665633
2025/12/13,302,丹麦,总值,562926
2025/12/13,315,奥地利,总值,192170
2025/12/13,301,比利时,总值,1467396
2025/12/13,137,土耳其,总值,1651119
2025/12/13,145,哈萨克斯坦,总值,1122496
2025/12/13,312,西班牙,总值,1863839
2025/12/13,303,英国,总值,5201648
2025/12/13,132,新加坡,总值,4323232
2025/12/13,111,印度,总值,4055653
2025/12/13,131,沙特阿拉伯,总值,1633906
2025/12/13,318,芬兰,总值,523125
2025/12/13,347,乌克兰,总值,661429
2025/12/13,127,巴基斯坦,总值,1147481
2025/12/13,331,瑞士,总值,318731
2025/12/13,704,欧洲联盟,总值,32984513
2025/12/13,244,南非,总值,1291542
2025/12/13,330,瑞典,总值,578366
2025/12/13,129,菲律宾,总值,1882902
2025/12/13,136,泰国,总值,2901150
2025/12/13,122,马来西亚,总值,4497017
2025/12/13,112,印度尼西亚,总值,3281834
2025/12/13,133,韩国,总值,7036653
2025/12/13,110,香港,总值,38517355
2025/12/13,106,缅甸,总值,1175786
2025/12/13,609,新西兰,总值,377011
2025/12/13,307,意大利,总值,2575448
2025/12/13,309,荷兰,总值,6097249
2025/12/13,601,澳大利亚,总值,3116186
2025/12/13,121,澳门,总值,287870
2025/12/13,344,俄罗斯联邦,总值,5035353
2025/12/13,328,罗马尼亚,总值,272194
2025/12/13,143,台湾省,总值,3466776
2025/12/13,402,阿根廷,总值,709715
2025/12/13,116,日本,总值,13478640
2025/12/13,305,法国,总值,2525219
2025/12/13,113,伊朗,总值,2267765
2025/12/13,126,阿曼,总值,200830
2025/12/13,304,德国,总值,6587193
2025/12/13,412,智利,总值,1118960
2025/12/13,138,阿拉伯联合酋长国,总值,3831025
2025/12/13,410,巴西,总值,3616446
2025/1/14,132,新加坡,总值,4221159
2025/1/14,609,新西兰,总值,450792
2025/1/14,113,伊朗,总值,2069546
2025/1/14,126,阿曼,总值,193397
2025/1/14,121,澳门,总值,261190
2025/1/14,137,土耳其,总值,1985288
2025/1/14,112,印度尼西亚,总值,3754650
2025/1/14,145,哈萨克斯坦,总值,1084977
2025/1/14,704,欧洲联盟,总值,35406179
2025/1/14,347,乌克兰,总值,776039
2025/1/14,141,越南,总值,4359084
2025/1/14,244,南非,总值,1654199
2025/1/14,106,缅甸,总值,1041717
2025/1/14,501,加拿大,总值,2748985
2025/1/14,412,智利,总值,1328936
2025/1/14,129,菲律宾,总值,2149562
2025/1/14,111,印度,总值,4752383
2025/1/14,143,台湾省,总值,3505297
2025/1/14,402,阿根廷,总值,767787
2025/1/14,331,瑞士,总值,296191
2025/1/14,136,泰国,总值,3153860
2025/1/14,133,韩国,总值,9369024
2025/1/14,127,巴基斯坦,总值,1134022
2025/1/14,601,澳大利亚,总值,3554831
2025/1/14,344,俄罗斯联邦,总值,4892140
2025/1/14,116,日本,总值,15037814
2025/1/14,110,香港,总值,26290145
2025/1/14,410,巴西,总值,3689659
2025/1/14,138,阿拉伯联合酋长国,总值,3924980
2025/1/14,502,美国,总值,33707705
2025/1/14,122,马来西亚,总值,4307209
2025/1/14,131,沙特阿拉伯,总值,1824876
2025/2/14,412,智利,总值,1573956
2025/2/14,331,瑞士,总值,5338721
2025/2/14,402,阿根廷,总值,125048
2025/2/14,138,阿拉伯联合酋长国,总值,783066
2025/2/14,131,沙特阿拉伯,总值,4225015
2025/2/14,112,印度尼西亚,总值,2389703
2025/2/14,330,瑞典,总值,493134
2025/2/14,127,巴基斯坦,总值,207692
2025/2/14,143,台湾省,总值,9094410
2025/2/14,145,哈萨克斯坦,总值,893081
2025/2/14,315,奥地利,总值,347740
2025/2/14,137,土耳其,总值,310951
2025/2/14,309,荷兰,总值,683702
2025/2/14,106,缅甸,总值,342226
2025/2/14,116,日本,总值,11128122
2025/2/14,129,菲律宾,总值,1268937
2025/2/14,136,泰国,总值,2677299
2025/2/14,344,俄罗斯联邦,总值,3515072
2025/2/14,111,印度,总值,1557443
2025/2/14,113,伊朗,总值,2202925
2025/2/14,410,巴西,总值,2850167
2025/2/14,704,欧洲联盟,总值,15236012
2025/2/14,307,意大利,总值,1169946
2025/2/14,121,澳门,总值,14242
2025/2/14,110,香港,总值,670611
2025/2/14,501,加拿大,总值,1674195
2025/2/14,312,西班牙,总值,369474
2025/2/14,303,英国,总值,1716014
2025/2/14,302,丹麦,总值,221136
2025/2/14,126,阿曼,总值,1313605
2025/2/14,502,美国,总值,12876816
2025/2/14,132,新加坡,总值,2012177
2025/2/14,304,德国,总值,6104699
2025/2/14,601,澳大利亚,总值,7205053
2025/2/14,305,法国,总值,1755330
2025/2/14,328,罗马尼亚,总值,91635
2025/2/14,347,乌克兰,总值,269684
2025/2/14,318,芬兰,总值,304536
2025/2/14,122,马来西亚,总值,3651496
2025/2/14,141,越南,总值,1125147
2025/2/14,301,比利时,总值,665465
2025/2/14,244,南非,总值,3605273
2025/2/14,609,新西兰,总值,854921
2025/2/14,133,韩国,总值,12706437
2025/3/14,303,英国,总值,3590075
2025/3/14,402,阿根廷,总值,576518
2025/3/14,330,瑞典,总值,475449
2025/3/14,122,马来西亚,总值,3411824
2025/3/14,609,新西兰,总值,298461
2025/3/14,137,土耳其,总值,1456243
2025/3/14,113,伊朗,总值,1391679
2025/3/14,110,香港,总值,27291321
2025/3/14,501,加拿大,总值,2013613
2025/3/14,131,沙特阿拉伯,总值,1428210
2025/3/14,138,阿拉伯联合酋长国,总值,2825428
2025/3/14,126,阿曼,总值,148521
2025/3/14,244,南非,总值,992211
2025/3/14,412,智利,总值,915845
2025/3/14,141,越南,总值,5229973
2025/3/14,502,美国,总值,27093816
2025/3/14,307,意大利,总值,2083121
2025/3/14,704,欧洲联盟,总值,25826711
2025/3/14,121,澳门,总值,328926
2025/3/14,111,印度,总值,3829045
2025/3/14,136,泰国,总值,2535062
2025/3/14,132,新加坡,总值,3230532
2025/3/14,305,法国,总值,2096412
2025/3/14,127,巴基斯坦,总值,930937
2025/3/14,410,巴西,总值,2447305
2025/3/14,304,德国,总值,5088424
2025/3/14,318,芬兰,总值,350529
2025/3/14,601,澳大利亚,总值,2896888
2025/3/14,309,荷兰,总值,4712457
2025/3/14,302,丹麦,总值,422537
2025/3/14,315,奥地利,总值,164797
2025/3/14,331,瑞士,总值,225071
2025/3/14,347,乌克兰,总值,366850
2025/3/14,328,罗马尼亚,总值,276103
2025/3/14,344,俄罗斯联邦,总值,3490080
2025/3/14,312,西班牙,总值,1331073
2025/3/14,106,缅甸,总值,857509
2025/3/14,145,哈萨克斯坦,总值,745728
2025/3/14,301,比利时,总值,1214960
2025/3/14,129,菲律宾,总值,1804536
2025/3/14,133,韩国,总值,8183449
2025/3/14,112,印度尼西亚,总值,3196684
2025/3/14,116,日本,总值,13564988
2025/3/14,143,台湾省,总值,3364667
2025/4/14,601,澳大利亚,总值,3048863
2025/4/14,347,乌克兰,总值,359147
2025/4/14,106,缅甸,总值,844741
2025/4/14,344,俄罗斯联邦,总值,3773700
2025/4/14,302,丹麦,总值,626908
2025/4/14,412,智利,总值,1062918
2025/4/14,502,美国,总值,31500833
2025/4/14,410,巴西,总值,2600777
2025/4/14,309,荷兰,总值,5284461
2025/4/14,136,泰国,总值,2681522
2025/4/14,312,西班牙,总值,1684408
2025/4/14,121,澳门,总值,257333
2025/4/14,143,台湾省,总值,3663981
2025/4/14,116,日本,总值,12949188
2025/4/14,301,比利时,总值,1422092
2025/4/14,113,伊朗,总值,1950020
2025/4/14,318,芬兰,总值,384781
2025/4/14,110,香港,总值,27083769
2025/4/14,141,越南,总值,5242412
2025/4/14,137,土耳其,总值,1635263
2025/4/14,129,菲律宾,总值,1901531
2025/4/14,244,南非,总值,1150980
2025/4/14,138,阿拉伯联合酋长国,总值,3797223
2025/4/14,122,马来西亚,总值,3977139
2025/4/14,145,哈萨克斯坦,总值,1025412
2025/4/14,704,欧洲联盟,总值,29776782
2025/4/14,402,阿根廷,总值,647891
2025/4/14,303,英国,总值,4360779
2025/4/14,112,印度尼西亚,总值,3429695
2025/4/14,111,印度,总值,4502750
2025/4/14,609,新西兰,总值,362098
2025/4/14,307,意大利,总值,2355155
2025/4/14,331,瑞士,总值,253508
2025/4/14,330,瑞典,总值,578914
2025/4/14,328,罗马尼亚,总值,263821
2025/4/14,131,沙特阿拉伯,总值,1828487
2025/4/14,132,新加坡,总值,3811138
2025/4/14,126,阿曼,总值,150841
2025/4/14,304,德国,总值,5764215
2025/4/14,133,韩国,总值,8787083
2025/4/14,501,加拿大,总值,2311417
2025/4/14,305,法国,总值,2312638
2025/4/14,127,巴基斯坦,总值,1094601
2025/4/14,315,奥地利,总值,198537
2025/5/14,131,沙特阿拉伯,总值,2017890
2025/5/14,113,伊朗,总值,2764362
2025/5/14,315,奥地利,总值,195584
2025/5/14,303,英国,总值,4520032
2025/5/14,111,印度,总值,4766478
2025/5/14,244,南非,总值,1266181
2025/5/14,312,西班牙,总值,1917327
2025/5/14,302,丹麦,总值,504365
2025/5/14,307,意大利,总值,2672839
2025/5/14,704,欧洲联盟,总值,30999337
2025/5/14,137,土耳其,总值,1607780
2025/5/14,328,罗马尼亚,总值,286040
2025/5/14,305,法国,总值,2464710
2025/5/14,133,韩国,总值,8925383
2025/5/14,601,澳大利亚,总值,3093453
2025/5/14,136,泰国,总值,2796302
2025/5/14,304,德国,总值,6077698
2025/5/14,301,比利时,总值,1460302
2025/5/14,330,瑞典,总值,629256
2025/5/14,129,菲律宾,总值,1863872
2025/5/14,121,澳门,总值,256939
2025/5/14,122,马来西亚,总值,3913283
2025/5/14,347,乌克兰,总值,378377
2025/5/14,143,台湾省,总值,4447862
2025/5/14,141,越南,总值,5145400
2025/5/14,344,俄罗斯联邦,总值,4066730
2025/5/14,331,瑞士,总值,282327
2025/5/14,126,阿曼,总值,187235
2025/5/14,127,巴基斯坦,总值,1192973
2025/5/14,145,哈萨克斯坦,总值,904116
2025/5/14,132,新加坡,总值,4048390
2025/5/14,412,智利,总值,1097899
2025/5/14,609,新西兰,总值,347419
2025/5/14,402,阿根廷,总值,693697
2025/5/14,318,芬兰,总值,469284
2025/5/14,138,阿拉伯联合酋长国,总值,3678059
2025/5/14,309,荷兰,总值,5162225
2025/5/14,501,加拿大,总值,2406512
2025/5/14,110,香港,总值,27734959
2025/5/14,106,缅甸,总值,706018
2025/5/14,410,巴西,总值,2857586
2025/5/14,116,日本,总值,11980816
2025/5/14,502,美国,总值,33235138
2025/5/14,112,印度尼西亚,总值,3572161
2025/6/14,303,英国,总值,4977654
2025/6/14,344,俄罗斯联邦,总值,4330889
2025/6/14,110,香港,总值,27407589
2025/6/14,116,日本,总值,11530070
2025/6/14,312,西班牙,总值,1971976
2025/6/14,502,美国,总值,31508069
2025/6/14,410,巴西,总值,2729630
2025/6/14,137,土耳其,总值,1600096
2025/6/14,122,马来西亚,总值,3796215
2025/6/14,133,韩国,总值,7852788
2025/6/14,106,缅甸,总值,800621
2025/6/14,302,丹麦,总值,545519
2025/6/14,244,南非,总值,1246608
2025/6/14,309,荷兰,总值,5200785
2025/6/14,331,瑞士,总值,258839
2025/6/14,304,德国,总值,5865529
2025/6/14,126,阿曼,总值,221806
2025/6/14,136,泰国,总值,2481889
2025/6/14,347,乌克兰,总值,387934
2025/6/14,113,伊朗,总值,1886288
2025/6/14,301,比利时,总值,1542244
2025/6/14,609,新西兰,总值,338241
2025/6/14,412,智利,总值,1054335
2025/6/14,501,加拿大,总值,2441736
2025/6/14,121,澳门,总值,275349
2025/6/14,132,新加坡,总值,3925356
2025/6/14,318,芬兰,总值,492491
2025/6/14,704,欧洲联盟,总值,31075956
2025/6/14,131,沙特阿拉伯,总值,1832920
2025/6/14,307,意大利,总值,2513987
2025/6/14,330,瑞典,总值,611283
2025/6/14,145,哈萨克斯坦,总值,1003603
2025/6/14,143,台湾省,总值,3887088
2025/6/14,315,奥地利,总值,195479
2025/6/14,112,印度尼西亚,总值,3402789
2025/6/14,129,菲律宾,总值,1841249
2025/6/14,127,巴基斯坦,总值,1031682
2025/6/14,141,越南,总值,4610915
2025/6/14,402,阿根廷,总值,739742
2025/6/14,601,澳大利亚,总值,3035023
2025/6/14,305,法国,总值,2450023
2025/6/14,138,阿拉伯联合酋长国,总值,3159734
2025/6/14,111,印度,总值,4477171
2025/6/14,328,罗马尼亚,总值,260257
2025/7/14,502,美国,总值,35608306
2025/7/14,412,智利,总值,1181835
2025/7/14,113,伊朗,总值,3287934
2025/7/14,601,澳大利亚,总值,3505903
2025/7/14,110,香港,总值,31592278
2025/7/14,347,乌克兰,总值,458346
2025/7/14,301,比利时,总值,1748290
2025/7/14,704,欧洲联盟,总值,35333723
2025/7/14,121,澳门,总值,282488
2025/7/14,501,加拿大,总值,2803081
2025/7/14,344,俄罗斯联邦,总值,5198509
2025/7/14,312,西班牙,总值,2125825
2025/7/14,410,巴西,总值,3164005
2025/7/14,145,哈萨克斯坦,总值,1162955
2025/7/14,127,巴基斯坦,总值,1291165
2025/7/14,304,德国,总值,7199069
2025/7/14,138,阿拉伯联合酋长国,总值,3801010
2025/7/14,303,英国,总值,5356508
2025/7/14,133,韩国,总值,8556512
2025/7/14,402,阿根廷,总值,771344
2025/7/14,132,新加坡,总值,4465789
2025/7/14,111,印度,总值,5182572
2025/7/14,318,芬兰,总值,541030
2025/7/14,122,马来西亚,总值,4154781
2025/7/14,137,土耳其,总值,1842868
2025/7/14,609,新西兰,总值,410424
2025/7/14,116,日本,总值,12761358
2025/7/14,136,泰国,总值,2881610
2025/7/14,106,缅甸,总值,668879
2025/7/14,126,阿曼,总值,193818
2025/7/14,331,瑞士,总值,308291
2025/7/14,143,台湾省,总值,4800999
2025/7/14,309,荷兰,总值,6132379
2025/7/14,244,南非,总值,1445868
2025/7/14,328,罗马尼亚,总值,296493
2025/7/14,131,沙特阿拉伯,总值,1987563
2025/7/14,315,奥地利,总值,229648
2025/7/14,305,法国,总值,2685026
2025/7/14,330,瑞典,总值,767732
2025/7/14,307,意大利,总值,2474222
2025/7/14,302,丹麦,总值,711040
2025/7/14,141,越南,总值,5228712
2025/7/14,112,印度尼西亚,总值,3011871
2025/7/14,129,菲律宾,总值,2115295
2025/8/14,704,欧洲联盟,总值,34284259
2025/8/14,244,南非,总值,1518760
2025/8/14,412,智利,总值,1241234
2025/8/14,312,西班牙,总值,2164817
2025/8/14,410,巴西,总值,3298106
2025/8/14,121,澳门,总值,328725
2025/8/14,111,印度,总值,5318463
2025/8/14,113,伊朗,总值,2609993
2025/8/14,303,英国,总值,5494815
2025/8/14,328,罗马尼亚,总值,291634
2025/8/14,133,韩国,总值,7700337
2025/8/14,309,荷兰,总值,5689962
2025/8/14,112,印度尼西亚,总值,3487368
2025/8/14,131,沙特阿拉伯,总值,1804901
2025/8/14,110,香港,总值,29498916
2025/8/14,305,法国,总值,2591921
2025/8/14,330,瑞典,总值,639785
2025/8/14,116,日本,总值,11694114
2025/8/14,609,新西兰,总值,451408
2025/8/14,318,芬兰,总值,291634
2025/8/14,122,马来西亚,总值,4120782
2025/8/14,106,缅甸,总值,771343
2025/8/14,301,比利时,总值,1628246
2025/8/14,127,巴基斯坦,总值,1188124
2025/8/14,143,台湾省,总值,4537332
2025/8/14,129,菲律宾,总值,1996110
2025/8/14,132,新加坡,总值,4444511
2025/8/14,145,哈萨克斯坦,总值,1221469
2025/8/14,331,瑞士,总值,281105
2025/8/14,137,土耳其,总值,1652511
2025/8/14,302,丹麦,总值,592092
2025/8/14,141,越南,总值,5262995
2025/8/14,601,澳大利亚,总值,3606004
2025/8/14,307,意大利,总值,2823056
2025/8/14,136,泰国,总值,2885242
2025/8/14,501,加拿大,总值,2906075
2025/8/14,344,俄罗斯联邦,总值,5818741
2025/8/14,304,德国,总值,6817934
2025/8/14,502,美国,总值,36602577
2025/8/14,347,乌克兰,总值,472685
2025/8/14,315,奥地利,总值,219006
2025/8/14,402,阿根廷,总值,693433
2025/8/14,138,阿拉伯联合酋长国,总值,3265235
2025/8/14,126,阿曼,总值,167606
2025/9/14,112,印度尼西亚,总值,3159691
2025/9/14,412,智利,总值,1215389
2025/9/14,330,瑞典,总值,620616
2025/9/14,122,马来西亚,总值,4031256
2025/9/14,347,乌克兰,总值,405685
2025/9/14,137,土耳其,总值,1567438
2025/9/14,133,韩国,总值,8352043
2025/9/14,301,比利时,总值,1451519
2025/9/14,126,阿曼,总值,168340
2025/9/14,303,英国,总值,5586958
2025/9/14,132,新加坡,总值,3980106
2025/9/14,309,荷兰,总值,5452434
2025/9/14,116,日本,总值,13339550
2025/9/14,111,印度,总值,4758253
2025/9/14,402,阿根廷,总值,660204
2025/9/14,127,巴基斯坦,总值,1178873
2025/9/14,318,芬兰,总值,368157
2025/9/14,704,欧洲联盟,总值,32092212
2025/9/14,331,瑞士,总值,240838
2025/9/14,106,缅甸,总值,881396
2025/9/14,307,意大利,总值,2341397
2025/9/14,131,沙特阿拉伯,总值,1764183
2025/9/14,136,泰国,总值,3164623
2025/9/14,315,奥地利,总值,223109
2025/9/14,121,澳门,总值,324611
2025/9/14,305,法国,总值,2278862
2025/9/14,138,阿拉伯联合酋长国,总值,3281960
2025/9/14,312,西班牙,总值,1820949
2025/9/14,344,俄罗斯联邦,总值,5425423
2025/9/14,141,越南,总值,5181717
2025/9/14,304,德国,总值,6216884
2025/9/14,502,美国,总值,36671908
2025/9/14,143,台湾省,总值,4210164
2025/9/14,328,罗马尼亚,总值,282449
2025/9/14,113,伊朗,总值,1712700
2025/9/14,145,哈萨克斯坦,总值,1605706
2025/9/14,410,巴西,总值,3019451
2025/9/14,244,南非,总值,1473425
2025/9/14,110,香港,总值,37605100
2025/9/14,601,澳大利亚,总值,3514310
2025/9/14,501,加拿大,总值,2778526
2025/9/14,129,菲律宾,总值,2040980
2025/9/14,302,丹麦,总值,556470
2025/9/14,609,新西兰,总值,518750
2025/10/14,501,加拿大,总值,2566113
2025/10/14,122,马来西亚,总值,3834379
2025/10/14,331,瑞士,总值,246025
2025/10/14,138,阿拉伯联合酋长国,总值,3021118
2025/10/14,110,香港,总值,32736514
2025/10/14,112,印度尼西亚,总值,3130730
2025/10/14,244,南非,总值,1572601
2025/10/14,121,澳门,总值,329715
2025/10/14,132,新加坡,总值,4402203
2025/10/14,137,土耳其,总值,1617717
2025/10/14,145,哈萨克斯坦,总值,1325454
2025/10/14,302,丹麦,总值,460056
2025/10/14,307,意大利,总值,2179629
2025/10/14,126,阿曼,总值,140032
2025/10/14,304,德国,总值,5974775
2025/10/14,609,新西兰,总值,457064
2025/10/14,312,西班牙,总值,1659893
2025/10/14,141,越南,总值,6912763
2025/10/14,111,印度,总值,4519635
2025/10/14,301,比利时,总值,1331357
2025/10/14,402,阿根廷,总值,550316
2025/10/14,318,芬兰,总值,397389
2025/10/14,305,法国,总值,2243600
2025/10/14,328,罗马尼亚,总值,298100
2025/10/14,704,欧洲联盟,总值,31000190
2025/10/14,410,巴西,总值,2966717
2025/10/14,330,瑞典,总值,575913
2025/10/14,116,日本,总值,12407792
2025/10/14,106,缅甸,总值,773773
2025/10/14,601,澳大利亚,总值,3623656
2025/10/14,131,沙特阿拉伯,总值,1597095
2025/10/14,303,英国,总值,5121490
2025/10/14,143,台湾省,总值,4060188
2025/10/14,502,美国,总值,37349450
2025/10/14,133,韩国,总值,8804433
2025/10/14,347,乌克兰,总值,389326
2025/10/14,127,巴基斯坦,总值,1019372
2025/10/14,315,奥地利,总值,204258
2025/10/14,113,伊朗,总值,1702313
2025/10/14,412,智利,总值,1049941
2025/10/14,344,俄罗斯联邦,总值,4857697
2025/10/14,129,菲律宾,总值,2304814
2025/10/14,309,荷兰,总值,5799046
2025/10/14,136,泰国,总值,3181435
2025/11/14,127,巴基斯坦,总值,1271395
2025/11/14,328,罗马尼亚,总值,236253
2025/11/14,312,西班牙,总值,1704525
2025/11/14,137,土耳其,总值,1633007
2025/11/14,601,澳大利亚,总值,3965214
2025/11/14,501,加拿大,总值,2646117
2025/11/14,347,乌克兰,总值,380051
2025/11/14,609,新西兰,总值,444104
2025/11/14,301,比利时,总值,1356645
2025/11/14,110,香港,总值,35458007
2025/11/14,331,瑞士,总值,259433
2025/11/14,106,缅甸,总值,797873
2025/11/14,116,日本,总值,13207207
2025/11/14,145,哈萨克斯坦,总值,1123712
2025/11/14,410,巴西,总值,3051996
2025/11/14,244,南非,总值,1482885
2025/11/14,303,英国,总值,4942490
2025/11/14,318,芬兰,总值,376950
2025/11/14,330,瑞典,总值,566122
2025/11/14,138,阿拉伯联合酋长国,总值,3156166
2025/11/14,136,泰国,总值,3444133
2025/11/14,113,伊朗,总值,1725620
2025/11/14,143,台湾省,总值,3773390
2025/11/14,307,意大利,总值,2277008
2025/11/14,402,阿根廷,总值,575936
2025/11/14,502,美国,总值,36375695
2025/11/14,304,德国,总值,6032155
2025/11/14,704,欧洲联盟,总值,31314812
2025/11/14,344,俄罗斯联邦,总值,4538305
2025/11/14,111,印度,总值,4936188
2025/11/14,302,丹麦,总值,522151
2025/11/14,133,韩国,总值,8931858
2025/11/14,122,马来西亚,总值,4145530
2025/11/14,112,印度尼西亚,总值,3462911
2025/11/14,315,奥地利,总值,218491
2025/11/14,412,智利,总值,1096257
2025/11/14,305,法国,总值,2460710
2025/11/14,121,澳门,总值,356955
2025/11/14,309,荷兰,总值,5978016
2025/11/14,132,新加坡,总值,4548868
2025/11/14,126,阿曼,总值,163899
2025/11/14,131,沙特阿拉伯,总值,1711197
2025/11/14,141,越南,总值,6287450
2025/11/14,129,菲律宾,总值,2436874
2025/12/14,110,香港,总值,41540049
2025/12/14,112,印度尼西亚,总值,3754814
2025/12/14,502,美国,总值,36634771
2025/12/14,136,泰国,总值,3555865
2025/12/14,141,越南,总值,7490144
2025/12/14,315,奥地利,总值,203634
2025/12/14,303,英国,总值,5306870
2025/12/14,344,俄罗斯联邦,总值,4892514
2025/12/14,111,印度,总值,4869824
2025/12/14,410,巴西,总值,3209275
2025/12/14,302,丹麦,总值,654013
2025/12/14,304,德国,总值,6809025
2025/12/14,307,意大利,总值,2810581
2025/12/14,402,阿根廷,总值,654482
2025/12/14,704,欧洲联盟,总值,34584570
2025/12/14,328,罗马尼亚,总值,260177
2025/12/14,609,新西兰,总值,461328
2025/12/14,143,台湾省,总值,3943529
2025/12/14,330,瑞典,总值,674961
2025/12/14,137,土耳其,总值,1826770
2025/12/14,106,缅甸,总值,855193
2025/12/14,309,荷兰,总值,5949636
2025/12/14,412,智利,总值,1158044
2025/12/14,347,乌克兰,总值,440694
2025/12/14,116,日本,总值,12509087
2025/12/14,113,伊朗,总值,2308429
2025/12/14,132,新加坡,总值,5549283
2025/12/14,301,比利时,总值,1483355
2025/12/14,312,西班牙,总值,1970406
2025/12/14,121,澳门,总值,430284
2025/12/14,138,阿拉伯联合酋长国,总值,3457617
2025/12/14,129,菲律宾,总值,2012805
2025/12/14,601,澳大利亚,总值,3425577
2025/12/14,127,巴基斯坦,总值,1374403
2025/12/14,126,阿曼,总值,252720
2025/12/14,318,芬兰,总值,441073
2025/12/14,501,加拿大,总值,2902924
2025/12/14,122,马来西亚,总值,4738941
2025/12/14,133,韩国,总值,9220136
2025/12/14,331,瑞士,总值,274267
2025/12/14,145,哈萨克斯坦,总值,970982
2025/12/14,131,沙特阿拉伯,总值,2019588
2025/12/14,305,法国,总值,2720654
2025/12/14,244,南非,总值,1301794
2025/1/15,501,加拿大,总值,2801003
2025/1/15,309,荷兰,总值,5528358
2025/1/15,244,南非,总值,1608270
2025/1/15,344,俄罗斯联邦,总值,2831139
2025/1/15,133,韩国,总值,8443297
2025/1/15,704,欧洲联盟,总值,33782003
2025/1/15,328,罗马尼亚,总值,284119
2025/1/15,301,比利时,总值,1678190
2025/1/15,502,美国,总值,35313392
2025/1/15,402,阿根廷,总值,646733
2025/1/15,129,菲律宾,总值,2217031
2025/1/15,131,沙特阿拉伯,总值,1890481
2025/1/15,331,瑞士,总值,265290
2025/1/15,127,巴基斯坦,总值,1366927
2025/1/15,122,马来西亚,总值,4549379
2025/1/15,143,台湾省,总值,3799995
2025/1/15,304,德国,总值,6686392
2025/1/15,145,哈萨克斯坦,总值,622871
2025/1/15,305,法国,总值,2730585
2025/1/15,410,巴西,总值,3023853
2025/1/15,126,阿曼,总值,162390
2025/1/15,303,英国,总值,5657346
2025/1/15,609,新西兰,总值,477519
2025/1/15,138,阿拉伯联合酋长国,总值,3464363
2025/1/15,318,芬兰,总值,333775
2025/1/15,111,印度,总值,4992824
2025/1/15,137,土耳其,总值,1833000
2025/1/15,116,日本,总值,11944621
2025/1/15,113,伊朗,总值,2269119
2025/1/15,302,丹麦,总值,622715
2025/1/15,312,西班牙,总值,1956304
2025/1/15,112,印度尼西亚,总值,3547040
2025/1/15,307,意大利,总值,2649738
2025/1/15,315,奥地利,总值,204320
2025/1/15,136,泰国,总值,3595621
2025/1/15,412,智利,总值,1227636
2025/1/15,601,澳大利亚,总值,3472450
2025/1/15,121,澳门,总值,374866
2025/1/15,106,缅甸,总值,1425617
2025/1/15,132,新加坡,总值,5176216
2025/1/15,110,香港,总值,23392685
2025/1/15,330,瑞典,总值,687870
2025/1/15,141,越南,总值,6353878
2025/1/15,347,乌克兰,总值,385562
2025/2/15,501,加拿大,总值,2367276
2025/2/15,129,菲律宾,总值,1919722
2025/2/15,318,芬兰,总值,278349
2025/2/15,110,香港,总值,19347743
2025/2/15,312,西班牙,总值,1731382
2025/2/15,601,澳大利亚,总值,3020462
2025/2/15,301,比利时,总值,1253908
2025/2/15,303,英国,总值,4349796
2025/2/15,133,韩国,总值,7297018
2025/2/15,143,台湾省,总值,2506687
2025/2/15,330,瑞典,总值,619403
2025/2/15,244,南非,总值,1352706
2025/2/15,112,印度尼西亚,总值,3411432
2025/2/15,307,意大利,总值,2218094
2025/2/15,502,美国,总值,29483334
2025/2/15,126,阿曼,总值,146614
2025/2/15,309,荷兰,总值,4559364
2025/2/15,113,伊朗,总值,1540289
2025/2/15,116,日本,总值,10722834
2025/2/15,412,智利,总值,1118976
2025/2/15,141,越南,总值,4013852
2025/2/15,127,巴基斯坦,总值,1124120
2025/2/15,305,法国,总值,2149019
2025/2/15,145,哈萨克斯坦,总值,673181
2025/2/15,136,泰国,总值,2943762
2025/2/15,132,新加坡,总值,4311168
2025/2/15,402,阿根廷,总值,701104
2025/2/15,347,乌克兰,总值,346801
2025/2/15,137,土耳其,总值,1634459
2025/2/15,410,巴西,总值,2795534
2025/2/15,315,奥地利,总值,181986
2025/2/15,609,新西兰,总值,423103
2025/2/15,121,澳门,总值,263460
2025/2/15,302,丹麦,总值,477076
2025/2/15,331,瑞士,总值,229690
2025/2/15,122,马来西亚,总值,3802226
2025/2/15,704,欧洲联盟,总值,27803531
2025/2/15,111,印度,总值,4575584
2025/2/15,106,缅甸,总值,635368
2025/2/15,131,沙特阿拉伯,总值,1722122
2025/2/15,328,罗马尼亚,总值,259692
2025/2/15,138,阿拉伯联合酋长国,总值,2896412
2025/2/15,304,德国,总值,5497439
2025/2/15,344,俄罗斯联邦,总值,2499221
2025/3/15,331,瑞士,总值,194316
2025/3/15,122,马来西亚,总值,2921948
2025/3/15,318,芬兰,总值,166259
2025/3/15,304,德国,总值,4202495
2025/3/15,303,英国,总值,3037959
2025/3/15,110,香港,总值,22299427
2025/3/15,412,智利,总值,642184
2025/3/15,111,印度,总值,3850120
2025/3/15,131,沙特阿拉伯,总值,1233460
2025/3/15,143,台湾省,总值,3202437
2025/3/15,609,新西兰,总值,288095
2025/3/15,312,西班牙,总值,1188807
2025/3/15,121,澳门,总值,311039
2025/3/15,305,法国,总值,1492057
2025/3/15,307,意大利,总值,1591966
2025/3/15,402,阿根廷,总值,550154
